frame,track_id,x1,y1,x2,y2,cx,cy,score
482,83,716.6971,235.38245,766.02484,404.41446,741.36096,319.89844,0.6322860717773438
482,84,772.29706,262.84668,851.8504,360.72363,812.0737,311.78516,0.39915400743484497
482,85,599.1112,276.0659,622.0384,315.53415,610.5748,295.80002,0.36765122413635254
482,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
482,87,52.746296,326.40308,271.61823,477.3686,162.18227,401.88583,0.3500329852104187
482,88,680.94543,244.47736,727.0189,396.01215,703.9822,320.24475,0.5931805968284607
482,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
483,55,307.49338,316.39502,533.5586,477.6746,420.526,397.0348,0.7711501121520996
483,57,748.84015,373.0654,853.57263,478.46506,801.2064,425.76523,0.3572104275226593
483,63,236.16125,302.60223,491.85312,477.48022,364.0072,390.04123,0.597313642501831
483,69,9.143531,280.2902,183.85721,477.24432,96.50037,378.76727,0.3728956878185272
483,71,157.59647,312.63596,357.81653,477.99542,257.70648,395.31567,0.6280869245529175
483,72,533.3545,242.04607,618.17334,475.879,575.7639,358.96252,0.7660015821456909
483,76,598.88226,264.3129,653.8291,427.41827,626.3557,345.8656,0.71285080909729
483,77,722.733,247.4353,773.4432,321.078,748.0881,284.25665,0.37407296895980835
483,78,591.96783,261.42673,627.8844,351.5256,609.92615,306.47617,0.48924359679222107
483,79,620.12506,280.18356,664.25684,440.7479,642.1909,360.46573,0.5449907183647156
483,80,588.90674,278.0667,638.96735,391.89627,613.937,334.9815,0.3858869671821594
483,81,753.12946,276.13113,794.59314,352.22406,773.8613,314.1776,0.41548478603363037
483,82,764.97156,248.68285,842.3369,434.03195,803.65424,341.3574,0.64118891954422
483,83,728.2042,248.29881,775.1543,402.2297,751.67926,325.26425,0.6193974018096924
483,84,772.29706,262.84668,851.8504,360.72363,812.0737,311.78516,0.39915400743484497
483,85,599.1112,276.0659,622.0384,315.53415,610.5748,295.80002,0.36765122413635254
483,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
483,87,52.746296,326.40308,271.61823,477.3686,162.18227,401.88583,0.3500329852104187
483,88,693.94604,259.09814,737.13763,414.01816,715.5419,336.55817,0.5869457721710205
483,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
484,55,307.49338,316.39502,533.5586,477.6746,420.526,397.0348,0.7711501121520996
484,57,748.84015,373.0654,853.57263,478.46506,801.2064,425.76523,0.3572104275226593
484,63,236.16125,302.60223,491.85312,477.48022,364.0072,390.04123,0.597313642501831
484,69,9.143531,280.2902,183.85721,477.24432,96.50037,378.76727,0.3728956878185272
484,71,157.59647,312.63596,357.81653,477.99542,257.70648,395.31567,0.6280869245529175
484,72,532.1098,245.23451,627.6924,477.18625,579.9011,361.2104,0.814685583114624
484,76,604.4315,264.09402,659.1479,433.22427,631.7897,348.65915,0.5166623592376709
484,77,722.733,247.4353,773.4432,321.078,748.0881,284.25665,0.37407296895980835
484,78,591.96783,261.42673,627.8844,351.5256,609.92615,306.47617,0.48924359679222107
484,79,620.12506,280.18356,664.25684,440.7479,642.1909,360.46573,0.5449907183647156
484,80,588.90674,278.0667,638.96735,391.89627,613.937,334.9815,0.3858869671821594
484,81,753.12946,276.13113,794.59314,352.22406,773.8613,314.1776,0.41548478603363037
484,82,768.03156,246.92358,851.3277,437.5201,809.6796,342.22186,0.6741493940353394
484,83,735.8518,247.73299,785.2328,422.72717,760.5423,335.23007,0.7127586603164673
484,84,772.29706,262.84668,851.8504,360.72363,812.0737,311.78516,0.39915400743484497
484,85,599.1112,276.0659,622.0384,315.53415,610.5748,295.80002,0.36765122413635254
484,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
484,87,52.746296,326.40308,271.61823,477.3686,162.18227,401.88583,0.3500329852104187
484,88,700.96625,258.68912,745.6818,411.5039,723.32404,335.0965,0.6759371757507324
484,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
484,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
485,55,307.49338,316.39502,533.5586,477.6746,420.526,397.0348,0.7711501121520996
485,57,748.84015,373.0654,853.57263,478.46506,801.2064,425.76523,0.3572104275226593
485,63,236.16125,302.60223,491.85312,477.48022,364.0072,390.04123,0.597313642501831
485,69,9.143531,280.2902,183.85721,477.24432,96.50037,378.76727,0.3728956878185272
485,71,157.59647,312.63596,357.81653,477.99542,257.70648,395.31567,0.6280869245529175
485,72,534.2138,248.12907,628.8556,478.083,581.53467,363.10605,0.8079648613929749
485,76,603.7786,267.1197,657.26215,451.1683,630.5204,359.14398,0.5256701111793518
485,77,722.733,247.4353,773.4432,321.078,748.0881,284.25665,0.37407296895980835
485,78,591.96783,261.42673,627.8844,351.5256,609.92615,306.47617,0.48924359679222107
485,79,620.12506,280.18356,664.25684,440.7479,642.1909,360.46573,0.5449907183647156
485,80,588.90674,278.0667,638.96735,391.89627,613.937,334.9815,0.3858869671821594
485,81,753.12946,276.13113,794.59314,352.22406,773.8613,314.1776,0.41548478603363037
485,82,783.83716,247.31879,853.58954,445.16595,818.7134,346.24237,0.7570332288742065
485,83,743.2811,249.81705,792.44385,420.1973,767.8625,335.00717,0.7124509215354919
485,84,772.29706,262.84668,851.8504,360.72363,812.0737,311.78516,0.39915400743484497
485,85,599.1112,276.0659,622.0384,315.53415,610.5748,295.80002,0.36765122413635254
485,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
485,87,52.746296,326.40308,271.61823,477.3686,162.18227,401.88583,0.3500329852104187
485,88,706.87787,259.3249,749.50195,414.74194,728.18994,337.03342,0.6403360366821289
485,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
485,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
486,55,307.49338,316.39502,533.5586,477.6746,420.526,397.0348,0.7711501121520996
486,57,748.84015,373.0654,853.57263,478.46506,801.2064,425.76523,0.3572104275226593
486,63,236.16125,302.60223,491.85312,477.48022,364.0072,390.04123,0.597313642501831
486,69,9.143531,280.2902,183.85721,477.24432,96.50037,378.76727,0.3728956878185272
486,71,157.59647,312.63596,357.81653,477.99542,257.70648,395.31567,0.6280869245529175
486,72,531.9129,251.03775,628.3118,477.84048,580.11237,364.43912,0.7948287129402161
486,76,603.7786,267.1197,657.26215,451.1683,630.5204,359.14398,0.5256701111793518
486,79,620.12506,280.18356,664.25684,440.7479,642.1909,360.46573,0.5449907183647156
486,80,588.90674,278.0667,638.96735,391.89627,613.937,334.9815,0.3858869671821594
486,81,753.12946,276.13113,794.59314,352.22406,773.8613,314.1776,0.41548478603363037
486,82,776.09546,250.38997,853.5384,451.76056,814.8169,351.07526,0.6444583535194397
486,83,746.8121,255.49658,796.2602,415.2598,771.53613,335.37817,0.6385216116905212
486,84,772.29706,262.84668,851.8504,360.72363,812.0737,311.78516,0.39915400743484497
486,85,599.1112,276.0659,622.0384,315.53415,610.5748,295.80002,0.36765122413635254
486,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
486,87,52.746296,326.40308,271.61823,477.3686,162.18227,401.88583,0.3500329852104187
486,88,706.0129,266.48352,754.17194,423.82037,730.0924,345.15195,0.543921709060669
486,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
486,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
487,55,307.49338,316.39502,533.5586,477.6746,420.526,397.0348,0.7711501121520996
487,57,748.84015,373.0654,853.57263,478.46506,801.2064,425.76523,0.3572104275226593
487,63,236.16125,302.60223,491.85312,477.48022,364.0072,390.04123,0.597313642501831
487,69,9.143531,280.2902,183.85721,477.24432,96.50037,378.76727,0.3728956878185272
487,71,157.59647,312.63596,357.81653,477.99542,257.70648,395.31567,0.6280869245529175
487,72,534.8666,265.57178,620.206,478.0128,577.53625,371.7923,0.7082804441452026
487,76,599.71515,286.2535,663.4766,465.1501,631.5959,375.70178,0.5758744478225708
487,79,620.12506,280.18356,664.25684,440.7479,642.1909,360.46573,0.5449907183647156
487,81,753.12946,276.13113,794.59314,352.22406,773.8613,314.1776,0.41548478603363037
487,82,793.60095,257.87936,853.7905,463.4382,823.69574,360.65878,0.6736347675323486
487,83,750.2983,271.85535,799.00037,432.53436,774.6493,352.19485,0.6142240762710571
487,84,772.29706,262.84668,851.8504,360.72363,812.0737,311.78516,0.39915400743484497
487,85,599.1112,276.0659,622.0384,315.53415,610.5748,295.80002,0.36765122413635254
487,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
487,87,52.746296,326.40308,271.61823,477.3686,162.18227,401.88583,0.3500329852104187
487,88,711.95703,277.12213,760.8738,438.88547,736.4154,358.00378,0.6468580961227417
487,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
487,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
488,55,307.49338,316.39502,533.5586,477.6746,420.526,397.0348,0.7711501121520996
488,57,748.84015,373.0654,853.57263,478.46506,801.2064,425.76523,0.3572104275226593
488,63,236.16125,302.60223,491.85312,477.48022,364.0072,390.04123,0.597313642501831
488,69,9.143531,280.2902,183.85721,477.24432,96.50037,378.76727,0.3728956878185272
488,71,157.59647,312.63596,357.81653,477.99542,257.70648,395.31567,0.6280869245529175
488,72,528.98834,271.72125,627.13574,477.95532,578.062,374.8383,0.6930772066116333
488,76,597.57056,293.37958,669.42224,476.98346,633.4964,385.18152,0.4847746193408966
488,79,620.12506,280.18356,664.25684,440.7479,642.1909,360.46573,0.5449907183647156
488,82,793.4364,273.4024,853.6176,478.31677,823.527,375.8596,0.632050096988678
488,83,752.37054,282.37833,803.6912,449.17032,778.0309,365.77432,0.6316227316856384
488,84,772.29706,262.84668,851.8504,360.72363,812.0737,311.78516,0.39915400743484497
488,85,599.1112,276.0659,622.0384,315.53415,610.5748,295.80002,0.36765122413635254
488,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
488,87,52.746296,326.40308,271.61823,477.3686,162.18227,401.88583,0.3500329852104187
488,88,715.13055,287.29636,762.1601,441.4618,738.6453,364.3791,0.5771438479423523
488,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
488,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
489,55,307.49338,316.39502,533.5586,477.6746,420.526,397.0348,0.7711501121520996
489,57,748.84015,373.0654,853.57263,478.46506,801.2064,425.76523,0.3572104275226593
489,63,236.16125,302.60223,491.85312,477.48022,364.0072,390.04123,0.597313642501831
489,69,9.143531,280.2902,183.85721,477.24432,96.50037,378.76727,0.3728956878185272
489,71,157.59647,312.63596,357.81653,477.99542,257.70648,395.31567,0.6280869245529175
489,72,528.30927,268.53427,631.01556,478.13,579.6624,373.33215,0.5944331288337708
489,76,612.5823,293.64468,673.2477,477.47293,642.915,385.5588,0.36587563157081604
489,79,620.12506,280.18356,664.25684,440.7479,642.1909,360.46573,0.5449907183647156
489,82,800.9036,261.77283,853.57544,475.8517,827.2395,368.81226,0.6757980585098267
489,83,749.4983,272.3381,809.87305,446.4817,779.68567,359.4099,0.6356029510498047
489,84,772.29706,262.84668,851.8504,360.72363,812.0737,311.78516,0.39915400743484497
489,85,599.1112,276.0659,622.0384,315.53415,610.5748,295.80002,0.36765122413635254
489,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
489,87,52.746296,326.40308,271.61823,477.3686,162.18227,401.88583,0.3500329852104187
489,88,717.3378,283.29733,762.46094,440.8536,739.8994,362.07547,0.5352398157119751
489,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
489,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
490,55,307.49338,316.39502,533.5586,477.6746,420.526,397.0348,0.7711501121520996
490,57,748.84015,373.0654,853.57263,478.46506,801.2064,425.76523,0.3572104275226593
490,63,236.16125,302.60223,491.85312,477.48022,364.0072,390.04123,0.597313642501831
490,69,9.143531,280.2902,183.85721,477.24432,96.50037,378.76727,0.3728956878185272
490,71,157.59647,312.63596,357.81653,477.99542,257.70648,395.31567,0.6280869245529175
490,72,510.5516,273.50586,627.78815,478.29977,569.16986,375.90283,0.6792393922805786
490,76,615.914,300.9975,681.5867,480.0,648.75037,390.49875,0.5111541152000427
490,79,620.12506,280.18356,664.25684,440.7479,642.1909,360.46573,0.5449907183647156
490,82,804.98175,270.92496,853.89856,478.02805,829.4402,374.4765,0.7434759736061096
490,83,749.34753,285.17633,817.7077,475.29178,783.5276,380.23407,0.6253907680511475
490,84,772.29706,262.84668,851.8504,360.72363,812.0737,311.78516,0.39915400743484497
490,85,599.1112,276.0659,622.0384,315.53415,610.5748,295.80002,0.36765122413635254
490,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
490,87,52.746296,326.40308,271.61823,477.3686,162.18227,401.88583,0.3500329852104187
490,88,722.5027,294.07104,765.50366,447.868,744.0032,370.96954,0.5820654034614563
490,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
490,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
491,55,307.49338,316.39502,533.5586,477.6746,420.526,397.0348,0.7711501121520996
491,57,748.84015,373.0654,853.57263,478.46506,801.2064,425.76523,0.3572104275226593
491,63,236.16125,302.60223,491.85312,477.48022,364.0072,390.04123,0.597313642501831
491,69,9.143531,280.2902,183.85721,477.24432,96.50037,378.76727,0.3728956878185272
491,71,157.59647,312.63596,357.81653,477.99542,257.70648,395.31567,0.6280869245529175
491,72,515.659,284.4257,626.4742,479.23224,571.0666,381.82898,0.7111890912055969
491,76,619.18335,313.45,686.7749,480.0,652.9791,396.725,0.5448148250579834
491,79,620.12506,280.18356,664.25684,440.7479,642.1909,360.46573,0.5449907183647156
491,82,812.44055,284.13043,853.76447,477.07565,833.10254,380.60303,0.4919496774673462
491,83,758.12946,295.76984,817.4355,472.76672,787.7825,384.26828,0.4937364459037781
491,84,772.29706,262.84668,851.8504,360.72363,812.0737,311.78516,0.39915400743484497
491,85,599.1112,276.0659,622.0384,315.53415,610.5748,295.80002,0.36765122413635254
491,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
491,87,52.746296,326.40308,271.61823,477.3686,162.18227,401.88583,0.3500329852104187
491,88,727.44794,307.41354,772.69745,461.93002,750.0727,384.67178,0.44816818833351135
491,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
491,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
492,55,307.49338,316.39502,533.5586,477.6746,420.526,397.0348,0.7711501121520996
492,57,748.84015,373.0654,853.57263,478.46506,801.2064,425.76523,0.3572104275226593
492,63,236.16125,302.60223,491.85312,477.48022,364.0072,390.04123,0.597313642501831
492,69,9.143531,280.2902,183.85721,477.24432,96.50037,378.76727,0.3728956878185272
492,71,157.59647,312.63596,357.81653,477.99542,257.70648,395.31567,0.6280869245529175
492,72,513.63257,288.94812,610.55414,478.6213,562.0934,383.78473,0.6895740032196045
492,76,622.13654,314.2148,697.51904,480.0,659.82776,397.10742,0.63821941614151
492,79,620.12506,280.18356,664.25684,440.7479,642.1909,360.46573,0.5449907183647156
492,82,812.44055,284.13043,853.76447,477.07565,833.10254,380.60303,0.4919496774673462
492,83,758.2819,294.98898,835.70886,476.53152,796.99536,385.76025,0.4588385820388794
492,85,599.1112,276.0659,622.0384,315.53415,610.5748,295.80002,0.36765122413635254
492,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
492,87,52.746296,326.40308,271.61823,477.3686,162.18227,401.88583,0.3500329852104187
492,88,727.44794,307.41354,772.69745,461.93002,750.0727,384.67178,0.44816818833351135
492,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
492,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
492,91,660.0119,290.88965,713.807,368.30106,686.9094,329.59534,0.35318949818611145
493,55,307.49338,316.39502,533.5586,477.6746,420.526,397.0348,0.7711501121520996
493,57,748.84015,373.0654,853.57263,478.46506,801.2064,425.76523,0.3572104275226593
493,63,236.16125,302.60223,491.85312,477.48022,364.0072,390.04123,0.597313642501831
493,69,9.143531,280.2902,183.85721,477.24432,96.50037,378.76727,0.3728956878185272
493,71,157.59647,312.63596,357.81653,477.99542,257.70648,395.31567,0.6280869245529175
493,72,514.98975,292.09183,604.69995,478.46732,559.84485,385.27957,0.738828182220459
493,76,626.02124,317.58884,711.4407,480.0,668.73096,398.79443,0.6447320580482483
493,79,620.12506,280.18356,664.25684,440.7479,642.1909,360.46573,0.5449907183647156
493,82,812.44055,284.13043,853.76447,477.07565,833.10254,380.60303,0.4919496774673462
493,83,773.11914,298.28226,834.33527,479.18307,803.7272,388.73267,0.4765360951423645
493,85,599.1112,276.0659,622.0384,315.53415,610.5748,295.80002,0.36765122413635254
493,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
493,87,52.746296,326.40308,271.61823,477.3686,162.18227,401.88583,0.3500329852104187
493,88,727.44794,307.41354,772.69745,461.93002,750.0727,384.67178,0.44816818833351135
493,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
493,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
493,91,660.0119,290.88965,713.807,368.30106,686.9094,329.59534,0.35318949818611145
494,55,307.49338,316.39502,533.5586,477.6746,420.526,397.0348,0.7711501121520996
494,63,236.16125,302.60223,491.85312,477.48022,364.0072,390.04123,0.597313642501831
494,69,9.143531,280.2902,183.85721,477.24432,96.50037,378.76727,0.3728956878185272
494,71,157.59647,312.63596,357.81653,477.99542,257.70648,395.31567,0.6280869245529175
494,72,516.17035,290.7027,604.5986,478.44733,560.38446,384.575,0.781216561794281
494,76,623.3295,317.392,707.29224,480.0,665.3109,398.69598,0.6813467144966125
494,82,812.44055,284.13043,853.76447,477.07565,833.10254,380.60303,0.4919496774673462
494,83,754.55396,298.22037,844.2016,477.82556,799.3778,388.02295,0.5623714327812195
494,85,599.1112,276.0659,622.0384,315.53415,610.5748,295.80002,0.36765122413635254
494,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
494,87,52.746296,326.40308,271.61823,477.3686,162.18227,401.88583,0.3500329852104187
494,88,727.44794,307.41354,772.69745,461.93002,750.0727,384.67178,0.44816818833351135
494,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
494,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
494,91,660.0119,290.88965,713.807,368.30106,686.9094,329.59534,0.35318949818611145
495,63,236.16125,302.60223,491.85312,477.48022,364.0072,390.04123,0.597313642501831
495,69,9.143531,280.2902,183.85721,477.24432,96.50037,378.76727,0.3728956878185272
495,71,157.59647,312.63596,357.81653,477.99542,257.70648,395.31567,0.6280869245529175
495,72,506.9067,283.0823,604.74994,479.22894,555.8283,381.15564,0.7785599231719971
495,76,630.998,308.70837,717.7364,479.12885,674.3672,393.9186,0.6661347150802612
495,82,812.44055,284.13043,853.76447,477.07565,833.10254,380.60303,0.4919496774673462
495,83,770.3397,284.55225,852.6981,473.98187,811.5189,379.26706,0.6911340951919556
495,85,599.1112,276.0659,622.0384,315.53415,610.5748,295.80002,0.36765122413635254
495,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
495,87,52.746296,326.40308,271.61823,477.3686,162.18227,401.88583,0.3500329852104187
495,88,727.44794,307.41354,772.69745,461.93002,750.0727,384.67178,0.44816818833351135
495,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
495,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
495,91,660.0119,290.88965,713.807,368.30106,686.9094,329.59534,0.35318949818611145
495,92,697.597,293.29315,750.784,396.28342,724.1905,344.78827,0.43875887989997864
496,69,9.143531,280.2902,183.85721,477.24432,96.50037,378.76727,0.3728956878185272
496,71,157.59647,312.63596,357.81653,477.99542,257.70648,395.31567,0.6280869245529175
496,72,510.48788,281.08987,600.96625,478.03098,555.72705,379.56042,0.8111790418624878
496,76,624.7785,307.3897,720.86035,479.7317,672.81946,393.5607,0.6525545716285706
496,82,812.44055,284.13043,853.76447,477.07565,833.10254,380.60303,0.4919496774673462
496,83,782.74,279.55188,853.66705,476.92914,818.2035,378.2405,0.7538579702377319
496,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
496,87,52.746296,326.40308,271.61823,477.3686,162.18227,401.88583,0.3500329852104187
496,88,727.44794,307.41354,772.69745,461.93002,750.0727,384.67178,0.44816818833351135
496,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
496,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
496,91,660.0119,290.88965,713.807,368.30106,686.9094,329.59534,0.35318949818611145
496,92,703.8565,289.13574,760.8129,393.68866,732.3347,341.4122,0.3721061646938324
497,72,514.8077,289.7791,610.8916,479.08517,562.8496,384.43213,0.6656655669212341
497,76,632.225,317.6592,715.81714,478.66046,674.02106,398.15985,0.5267034769058228
497,82,812.44055,284.13043,853.76447,477.07565,833.10254,380.60303,0.4919496774673462
497,83,787.70654,296.16855,853.84265,479.39075,820.7746,387.77966,0.6730992197990417
497,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
497,87,52.746296,326.40308,271.61823,477.3686,162.18227,401.88583,0.3500329852104187
497,88,727.44794,307.41354,772.69745,461.93002,750.0727,384.67178,0.44816818833351135
497,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
497,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
497,91,660.0119,290.88965,713.807,368.30106,686.9094,329.59534,0.35318949818611145
497,92,703.8565,289.13574,760.8129,393.68866,732.3347,341.4122,0.3721061646938324
497,93,700.5332,292.55396,734.3992,364.328,717.4662,328.44098,0.3563319146633148
498,72,527.2511,298.50626,631.9048,477.377,579.57794,387.94165,0.42813506722450256
498,76,646.08594,327.61978,723.4415,473.18524,684.76373,400.40253,0.3826236426830292
498,82,812.44055,284.13043,853.76447,477.07565,833.10254,380.60303,0.4919496774673462
498,83,787.70654,296.16855,853.84265,479.39075,820.7746,387.77966,0.6730992197990417
498,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
498,88,727.44794,307.41354,772.69745,461.93002,750.0727,384.67178,0.44816818833351135
498,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
498,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
498,91,660.0119,290.88965,713.807,368.30106,686.9094,329.59534,0.35318949818611145
498,92,703.8565,289.13574,760.8129,393.68866,732.3347,341.4122,0.3721061646938324
498,93,700.5332,292.55396,734.3992,364.328,717.4662,328.44098,0.3563319146633148
499,72,534.6481,300.21085,640.4732,478.12503,587.56067,389.16794,0.5050370097160339
499,76,660.6429,334.2166,756.5278,476.44116,708.5853,405.3289,0.35230687260627747
499,82,812.44055,284.13043,853.76447,477.07565,833.10254,380.60303,0.4919496774673462
499,83,787.70654,296.16855,853.84265,479.39075,820.7746,387.77966,0.6730992197990417
499,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
499,88,727.44794,307.41354,772.69745,461.93002,750.0727,384.67178,0.44816818833351135
499,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
499,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
499,91,660.0119,290.88965,713.807,368.30106,686.9094,329.59534,0.35318949818611145
499,92,703.8565,289.13574,760.8129,393.68866,732.3347,341.4122,0.3721061646938324
499,93,700.5332,292.55396,734.3992,364.328,717.4662,328.44098,0.3563319146633148
500,72,544.8376,297.25763,718.1185,478.74387,631.478,388.00073,0.4924449622631073
500,76,690.5378,330.84702,751.691,472.74973,721.1144,401.79837,0.40229544043540955
500,82,812.44055,284.13043,853.76447,477.07565,833.10254,380.60303,0.4919496774673462
500,83,787.70654,296.16855,853.84265,479.39075,820.7746,387.77966,0.6730992197990417
500,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
500,88,727.44794,307.41354,772.69745,461.93002,750.0727,384.67178,0.44816818833351135
500,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
500,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
500,91,660.0119,290.88965,713.807,368.30106,686.9094,329.59534,0.35318949818611145
500,92,703.8565,289.13574,760.8129,393.68866,732.3347,341.4122,0.3721061646938324
500,93,700.5332,292.55396,734.3992,364.328,717.4662,328.44098,0.3563319146633148
501,72,552.0007,301.60028,715.9494,477.90417,633.97504,389.75223,0.8163331747055054
501,76,690.11914,339.66638,784.6845,479.3669,737.40186,409.51666,0.41425445675849915
501,82,812.44055,284.13043,853.76447,477.07565,833.10254,380.60303,0.4919496774673462
501,83,787.70654,296.16855,853.84265,479.39075,820.7746,387.77966,0.6730992197990417
501,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
501,88,727.44794,307.41354,772.69745,461.93002,750.0727,384.67178,0.44816818833351135
501,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
501,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
501,91,660.0119,290.88965,713.807,368.30106,686.9094,329.59534,0.35318949818611145
501,92,703.8565,289.13574,760.8129,393.68866,732.3347,341.4122,0.3721061646938324
501,93,700.5332,292.55396,734.3992,364.328,717.4662,328.44098,0.3563319146633148
501,94,759.2283,315.48755,803.2063,402.34998,781.2173,358.91876,0.40091532468795776
502,72,556.0735,310.57208,722.6857,478.87796,639.37964,394.72504,0.6636188626289368
502,76,699.8147,350.37222,760.6231,477.67758,730.2189,414.0249,0.5118439793586731
502,82,812.44055,284.13043,853.76447,477.07565,833.10254,380.60303,0.4919496774673462
502,83,787.70654,296.16855,853.84265,479.39075,820.7746,387.77966,0.6730992197990417
502,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
502,88,727.44794,307.41354,772.69745,461.93002,750.0727,384.67178,0.44816818833351135
502,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
502,90,39.771416,383.59006,72.67876,464.01434,56.225086,423.8022,0.4578149914741516
502,91,660.0119,290.88965,713.807,368.30106,686.9094,329.59534,0.35318949818611145
502,92,703.8565,289.13574,760.8129,393.68866,732.3347,341.4122,0.3721061646938324
502,93,700.5332,292.55396,734.3992,364.328,717.4662,328.44098,0.3563319146633148
502,94,759.2283,315.48755,803.2063,402.34998,781.2173,358.91876,0.40091532468795776
503,72,553.8546,313.605,667.1367,479.00635,610.49567,396.30566,0.7433027029037476
503,76,701.9924,357.3321,758.8473,477.64957,730.4198,417.49084,0.49659594893455505
503,82,812.44055,284.13043,853.76447,477.07565,833.10254,380.60303,0.4919496774673462
503,83,787.70654,296.16855,853.84265,479.39075,820.7746,387.77966,0.6730992197990417
503,86,813.7966,220.39316,853.5314,395.4283,833.66394,307.91074,0.6735091805458069
503,88,727.44794,307.41354,772.69745,461.93002,750.0727,384.67178,0.44816818833351135
503,89,829.10034,234.94803,853.7863,406.26364,841.44336,320.60583,0.36534878611564636
