start_frame,end_frame,crowd_count,occupancy,mean_speed,median_speed,speed_std,dir_entropy,mean_pairwise_distance,risk_raw,risk_score,risk_ema,act_p_Normal,act_p_Light_Panic,act_p_Fight,act_p_Violent_Group,act_p_Stampede,act_entropy,act_top_prob,act_top2_gap,act_abnormal_prob,vel_hist_0,vel_hist_1,vel_hist_2,vel_hist_3,vel_hist_4,vel_hist_5,vel_hist_6,vel_hist_7,density_0,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,density_13,density_14,density_15
800,831,4,0.04357708618044853,0.47599769456567526,0.3225075536127923,0.5830680685361818,0.9478032737825138,75.28211212158203,0.9554839723786099,0.543322188563508,0.5517239623644865,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.5384615384615384,0.27472527472527475,0.08791208791208792,0.02197802197802198,0.03296703296703297,0.01098901098901099,0.01098901098901099,0.02197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642105256398892,0.0,0.0,0.0,0.3578947330747923
816,847,3,0.04602452367544174,0.6667965018955685,0.49802756272066606,0.6890626163658755,0.9207416618569153,73.66596221923828,1.0375842987029416,0.5470235434430852,0.5503138366880661,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.5161290322580645,0.2903225806451613,0.10752688172043011,0.043010752688172046,0.010752688172043012,0.021505376344086023,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47916666167534727,0.0,0.0,0.0,0.5208333279079862
832,863,3,0.044930510222911835,0.9456283516339177,0.6296821954896574,1.0364872562530085,0.9285606226018449,68.35565948486328,1.2031871001483196,0.5544732541921629,0.5515616619392951,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.5698924731182796,0.2903225806451613,0.07526881720430108,0.010752688172043012,0.010752688172043012,0.021505376344086023,0.010752688172043012,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4479166620008681,0.0,0.0,0.0,0.5520833275824654
848,879,3,0.04635215550661087,1.4441176222505718,0.5922056059787008,3.0533261753848895,0.9047131237166851,67.6489028930664,1.6943542010313664,0.5764127330003823,0.5590169832576213,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9247311827956989,0.043010752688172046,0.010752688172043012,0.0,0.0,0.0,0.0,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333272569445,0.0,0.0,0.0,0.41666666232638894
864,895,3,0.0470675453543663,1.6815837529056297,0.6014975630402845,3.350630090646916,0.9219386399709764,58.4958381652832,1.846060093400241,0.5831328116297062,0.5662517317692467,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8709677419354839,0.07526881720430108,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.0,0.0,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6354166600477431,0.0,0.0,0.0,0.3645833295355903
880,911,4,0.05071190372109413,1.6051970700369143,0.22768492382601596,4.517208175623013,0.9358933946526575,59.22372055053711,2.0079758151141114,0.5902711750782716,0.5734575647619542,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9108910891089109,0.04950495049504951,0.019801980198019802,0.0,0.009900990099009901,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571428508843539,0.0,0.0,0.0,0.3428571395918368
896,927,4,0.044327013194561005,0.907845544956441,0.0,4.058910097728894,0.9252435281125932,59.39155578613281,1.6379383819922833,0.573906327168806,0.5735921934840097,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9557522123893806,0.017699115044247787,0.008849557522123894,0.0,0.008849557522123894,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5726495677551319,0.0,0.0,0.0,0.42735042369785964
912,943,4,0.04051633179187775,0.22898110797003138,0.04188452825748053,0.37933210643136883,0.9569957704417583,55.32760238647461,0.8239805611296168,0.5373837665713735,0.5627296654102188,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.7157894736842105,0.15789473684210525,0.042105263157894736,0.031578947368421054,0.031578947368421054,0.010526315789473684,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535353529945924,0.0,0.0,0.0,0.4646464599530661
928,959,5,0.050884172320365906,0.2097846185813768,0.034907427890874365,0.39129083099255657,0.9386182479658083,41.74946594238281,0.8329888594839334,0.5377909206553227,0.55524804198375,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.7631578947368421,0.10526315789473684,0.06578947368421052,0.013157894736842105,0.02631578947368421,0.013157894736842105,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5185185121170555,0.0,0.0,0.0,0.4814814755372657
944,975,4,0.05162185803055763,0.5237411358990766,0.03826694637545607,2.0414893259037523,0.8861902842656083,56.77568817138672,1.176488673513684,0.5532737787422564,0.5546557630113019,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9534883720930233,0.011627906976744186,0.0,0.011627906976744186,0.011627906976744186,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4888888834567902,0.0,0.0,0.0,0.5111111054320988
960,991,3,0.05107986181974411,0.8619506506269001,0.11203827563938454,2.1089495680714814,0.9230862800530024,69.49214935302734,1.3426741427032782,0.5607293407072965,0.5564778363201003,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8709677419354839,0.07526881720430108,0.021505376344086023,0.010752688172043012,0.010752688172043012,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5937499938151043,0.0,0.0,0.0,0.40624999576822923
976,1007,4,0.05072733014822006,0.8366450835227416,0.30090886666097827,1.0843755536033968,0.9154382466726357,64.45516204833984,1.173395636835183,0.5531347780658541,0.5554749188438264,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.5955056179775281,0.12359550561797752,0.0898876404494382,0.0898876404494382,0.0449438202247191,0.02247191011235955,0.0,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6559139714417853,0.0,0.0,0.0,0.3440860178055267
992,1023,5,0.05594465136528015,0.7492920983365153,0.3004578387038721,1.0332476057627809,0.9345989799637421,61.955543518066406,1.155325002410625,0.5523225206851414,0.5545291993962209,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.6274509803921569,0.14705882352941177,0.09803921568627451,0.06862745098039216,0.0196078431372549,0.0196078431372549,0.00980392156862745,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570093452615949,0.0,0.0,0.0,0.4299065380382567
1008,1039,5,0.0568351075053215,0.6072444127197942,0.0,1.2519241769216345,0.9152654747323222,63.5108757019043,1.1219334477145373,0.5508208711176911,0.5534167009126619,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.784,0.104,0.032,0.032,0.016,0.008,0.008,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076923030177516,0.0,0.0,0.0,0.39230768928994086
1024,1055,5,0.04668528959155083,0.5533568873157809,0.0,1.700195216659095,0.9052965759838505,76.05948638916016,1.1362631963737815,0.5514654084740254,0.5528313131810709,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9084507042253521,0.04929577464788732,0.014084507042253521,0.014084507042253521,0.0,0.0,0.007042253521126761,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6938775463001527,0.0,0.0,0.0,0.3061224468971262
1040,1071,5,0.0394732840359211,0.40219894630749387,0.0,1.5509184143026034,0.8556509187061706,81.25750732421875,1.0055911037629222,0.5455817795114172,0.5506564530801747,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9318181818181818,0.05303030303030303,0.0,0.0,0.0,0.0,0.007575757575757576,0.007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591240871596782,0.0,0.0,0.0,0.408759121103948
1056,1087,4,0.026445263996720314,0.3450861542934338,0.0,1.1987219850033275,0.8077073927843847,69.24705505371094,0.8685803554103801,0.539399075194434,0.5472792397144525,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9529411764705882,0.03529411764705882,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29213482817826036,0.0,0.0,0.0,0.7078651605857847
1072,1103,2,0.036768682301044464,1.5527207504111515,0.37450295031452413,3.1107516120260894,0.8356023035461075,27.386980056762695,1.680984137035063,0.5758190867563692,0.5558411938270275,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8222222222222222,0.044444444444444446,0.022222222222222223,0.0,0.044444444444444446,0.0,0.022222222222222223,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999787234047
1088,1119,3,0.048933953046798706,1.6818551924044751,0.4015563045944065,3.1629607995208384,0.9313097811324559,18.908613204956055,1.8283069548933049,0.582347948693326,0.563793220286917,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8181818181818182,0.030303030303030304,0.030303030303030304,0.0,0.06060606060606061,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111110802469146,0.0,0.0,0.0,0.8888888641975317
1104,1135,3,0.05972554162144661,2.5096997507929935,0.43817193084015615,4.056807736948604,0.9280134965128338,50.55615234375,2.318522970684488,0.6038540034320881,0.5758114552304683,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.6461538461538462,0.15384615384615385,0.06153846153846154,0.03076923076923077,0.0,0.046153846153846156,0.03076923076923077,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117569204153,0.0,0.0,0.0,0.47058822837370257
1120,1151,3,0.048206571489572525,2.4318954436759728,0.35210229573476803,3.664943402293338,0.8850038298716574,58.359806060791016,2.1740184016202666,0.5975521586422844,0.5823336662540131,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.5934065934065934,0.18681318681318682,0.10989010989010989,0.03296703296703297,0.0,0.03296703296703297,0.02197802197802198,0.02197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6595744610683568,0.0,0.0,0.0,0.34042552829334544
1136,1167,3,0.03795328736305237,2.936753535414672,1.4848722531625587,4.503416100026984,0.8957863488609775,78.54959106445312,2.482568880082353,0.6109663784612872,0.5909234799161953,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.6533333333333333,0.24,0.06666666666666667,0.013333333333333334,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5897435821827746,0.0,0.0,0.0,0.4102564049967128
1152,1183,3,0.05035560950636864,3.7627021580804265,1.7284279108691023,5.414242885712547,0.8576570644702209,96.1466064453125,2.957700553550428,0.6312920528001742,0.603034051781389,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.6349206349206349,0.19047619047619047,0.07936507936507936,0.015873015873015872,0.031746031746031744,0.015873015873015872,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4848484775022958,0.0,0.0,0.0,0.5151515073461893
1168,1199,5,0.051000792533159256,1.4149333507532835,0.37414741326825984,3.0768866824022205,0.8703536677461873,205.6842041015625,1.6772205090421335,0.5756519377898313,0.5948194175839217,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8365384615384616,0.09615384615384616,0.019230769230769232,0.009615384615384616,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39449540922481274,0.0,0.1467889894790001,0.0,0.4587155921218753
1184,1215,8,0.0654846578836441,0.8318673364527344,0.0,1.9392454940639627,0.9091958564295651,218.13075256347656,1.3328628981956812,0.5602899065388915,0.5844605642704126,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8439306358381503,0.06358381502890173,0.028901734104046242,0.028901734104046242,0.011560693641618497,0.005780346820809248,0.011560693641618497,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33701657272366536,0.0,0.17127071728579715,0.0,0.49171270446567567
1200,1231,8,0.0654846578836441,0.3159313512486103,0.0,1.3487037509562503,0.820044565842745,170.53009033203125,0.9844164853651796,0.5446271295032994,0.5725105338402786,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9428571428571428,0.014285714285714285,0.009523809523809525,0.01904761904761905,0.009523809523809525,0.0,0.0,0.004761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3761467872653817,0.0,0.0688073391339113,0.0,0.555045869013551
1216,1247,7,0.0,0.0,0.0,0.0,0.0,97.71392822265625,0.0,0.5,0.550757373688195,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615384583109199,0.0,0.0,0.0,0.5384615346960732
1232,1263,9,0.02031356282532215,0.0,0.0,0.0,0.0,275.727294921875,0.0507839061319828,0.5023083429695808,0.5362226644726107,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33962263510145974,0.056603772516909956,0.35849055927376305,0.0,0.24528301423994314
1248,1279,4,0.020127546042203903,0.0,0.0,0.0,0.0,82.03221893310547,0.05031886696815491,0.5022872051875276,0.5260420266870858,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34210525865650976,0.6578947281855957,0.0,0.0
1264,1295,4,0.007210027892142534,0.0,0.0,0.0,0.0,110.39878845214844,0.018025070428848267,0.5008193206392134,0.5184752148727241,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5425531857175193,0.45744680364418294,0.0,0.0
1280,1311,4,0.0026645006146281958,0.0,0.0,0.0,0.0,248.9241943359375,0.006661251652985811,0.5003027841369706,0.513023485651998,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5901639247514111,0.19672130825047038,0.0,0.21311475060467622
1296,1327,4,0.01897834986448288,0.0,0.0,0.0,0.0,230.25680541992188,0.0474458746612072,0.5021566172500398,0.5097634251314105,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999500000012,0.024999999375000016,0.0,0.7749999806250005
1312,1343,5,0.03001946210861206,0.13330367002955482,0.0,0.3995875039575798,0.6280760724651601,187.6193389892578,0.5651538901941395,0.5256662337827047,0.5145342677267988,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8888888888888888,0.0,0.0,0.037037037037037035,0.018518518518518517,0.0,0.018518518518518517,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830451019823,0.28813558833668496,0.0,0.6779660902039646
1328,1359,6,0.038411252200603485,0.4314806439781669,0.0,1.0599339122419713,0.884074002993631,260.36102294921875,0.9580548604510168,0.5434381674754208,0.5232054376513854,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8137254901960784,0.08823529411764706,0.029411764705882353,0.0392156862745098,0.00980392156862745,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222016460907,0.27777777520576136,0.0,0.49999999537037043
1344,1375,10,0.06869181245565414,0.6063053502263654,0.0,1.7280402605309477,0.899325242830173,275.2415466308594,1.2130528699202632,0.5549163321234799,0.5327187059930137,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8776978417266187,0.050359712230215826,0.02877697841726619,0.0,0.014388489208633094,0.007194244604316547,0.014388489208633094,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.530201338723481,0.09395973091302194,0.0,0.37583892365208776
1360,1391,18,0.08381025493144989,0.4677339740364234,0.0,1.902593799185329,0.8671485319407085,254.52127075195312,1.2022974195510288,0.5544332938094856,0.5392330823379552,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9354838709677419,0.012096774193548387,0.012096774193548387,0.004032258064516129,0.012096774193548387,0.016129032258064516,0.004032258064516129,0.004032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052631578749505345,0.0,0.0,0.48496240419187064,0.1240601499095483,0.0,0.3383458633896772
1376,1407,19,0.04933654144406319,0.24822739754782192,0.0,1.4081602046473531,0.6879424531823185,293.2239990234375,0.8466218213416167,0.5384070027204128,0.5389852584526924,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9645569620253165,0.005063291139240506,0.005063291139240506,0.007594936708860759,0.002531645569620253,0.010126582278481013,0.002531645569620253,0.002531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07246376794090878,0.0,0.0,0.37198067542999835,0.2342995163422717,0.0,0.32125603787136225
1392,1423,17,0.010021181777119637,0.10084730137954787,0.0,0.9990205277891282,0.27083981889890085,216.76263427734375,0.37774884631118033,0.5171636556548416,0.5324387776133371,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9876160990712074,0.0030959752321981426,0.0,0.0030959752321981426,0.0,0.0,0.0030959752321981426,0.0030959752321981426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05588235277681661,0.0,0.0,0.4294117634429066,0.2676470580363322,0.0,0.24705882280276817
1408,1439,14,0.008215820416808128,0.04432260774058184,0.0,0.2547315899009501,0.5361082841175451,189.45974731445312,0.39814330488958377,0.5180895241439419,0.5281340015725186,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.968,0.0,0.008,0.008,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021582733657678176,0.0,0.0,0.661870498835464,0.1942446029191036,0.0,0.12230215739350966
1424,1455,4,0.005578530021011829,0.45648226615272813,0.0,1.5512576644594998,0.7429736724633673,59.53385925292969,0.8750120912422288,0.5396895981499488,0.5316006805457476,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8928571428571429,0.07142857142857142,0.0,0.0,0.0,0.0,0.017857142857142856,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999833333336,0.0,0.0,0.0
1440,1471,2,0.0046427990309894085,0.5347850963819807,0.0,1.5376518787224744,0.7871458055582237,47.7946891784668,0.928456293185145,0.5421026233974121,0.5347512634012469,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8709677419354839,0.08064516129032258,0.0,0.016129032258064516,0.0,0.0,0.016129032258064516,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999843750003,0.0,0.0,0.0
1456,1487,3,0.00862346962094307,0.26546140059103596,0.0,0.6672650354240028,0.8757615348431571,57.51543045043945,0.7532899054894762,0.5341870254076175,0.534581992003158,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8360655737704918,0.06557377049180328,0.03278688524590164,0.03278688524590164,0.01639344262295082,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999843750003,0.0,0.0,0.0
1472,1503,4,0.01550818420946598,0.06832106007884821,0.0,0.33486905139730405,0.5578858913022596,210.77842712402344,0.4510607762390059,0.5204912788021978,0.5303547780428699,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9428571428571428,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8648648531775021,0.0,0.0,0.1351351333089847
1488,1519,5,0.01530472282320261,0.0,0.0,0.0,0.0,362.3612365722656,0.03826180845499039,0.5017391660658524,0.5217700944497646,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176470497404846,0.0,0.0,0.3823529355536333
1504,1535,8,0.015455122105777264,0.0,0.0,0.0,0.0,312.7437744140625,0.038637805730104446,0.5017562566740175,0.5157659431170405,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6265060165481203,0.1204819262592539,0.0,0.2530120451444332
1520,1551,6,0.007035114336758852,0.0,0.0,0.0,0.0,145.07540893554688,0.01758778654038906,0.5007994441720823,0.511275993433553,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763358772798788,0.19847328092768488,0.0,0.0381679386399394
1536,1567,5,0.0,0.0,0.0,0.0,0.0,79.96807861328125,0.0,0.5,0.5078931954034871,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7878787799204164,0.21212120997857364,0.0,0.0
1552,1583,3,0.0,0.0,0.0,0.0,0.0,49.69192123413086,0.0,0.5,0.505525236782441,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999680000013,0.19999999200000032,0.0,0.0
1568,1599,1,0.0018735281191766262,0.0,0.0,0.0,0.0,0.0,0.004683820530772209,0.5002129009243188,0.5039315360250043,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999950000025
1584,1615,4,0.013502564281225204,0.0,0.0,0.0,0.0,71.19829559326172,0.03375641256570816,0.5015343775304475,0.5032123884766372,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37931033174791956,0.620689633769323
1600,1631,17,0.07754616439342499,0.8090132207442738,0.0,2.491209823171773,0.810542532612524,113.10053253173828,1.377477710473395,0.5622873794136004,0.5209348857577261,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.896969696969697,0.006060606060606061,0.006060606060606061,0.006060606060606061,0.030303030303030304,0.012121212121212121,0.024242424242424242,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04945054917884314,0.0,0.0,0.0,0.1648351639294771,0.626373622932013,0.1593406584651612
1616,1647,24,0.11815780401229858,0.6514687729146833,0.0,2.087892212745206,0.8640753476176726,113.49832153320312,1.3876110341576164,0.5627407847956847,0.5334766554691136,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8987951807228916,0.016867469879518072,0.016867469879518072,0.01927710843373494,0.014457831325301205,0.012048192771084338,0.012048192771084338,0.00963855421686747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12984054640127438,0.0,0.0,0.020501138905464376,0.25968109280254875,0.5603644634160263,0.029612756196781876
1632,1663,26,0.09096711128950119,0.5421000027803607,0.0,2.119015374669973,0.8368826136436331,131.16317749023438,1.2642396701973753,0.5572137469452298,0.5405977829119484,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9289520426287744,0.023090586145648313,0.02486678507992895,0.010657193605683837,0.0053285968028419185,0.0017761989342806395,0.0017761989342806395,0.003552397868561279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16638370090596996,0.0,0.0,0.06960950752188538,0.3327674018119399,0.4312393880624119,0.0
1648,1679,31,0.08079581707715988,0.48788388074062095,0.0,2.047059117227248,0.7366601137856641,123.85848999023438,1.146198031587221,0.5519121658243108,0.543992097785657,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9347408829174664,0.030710172744721688,0.015355086372360844,0.007677543186180422,0.003838771593090211,0.0019193857965451055,0.0019193857965451055,0.003838771593090211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19565217355860112,0.0,0.0,0.10688405777738395,0.38768115871796893,0.3097826081344518,0.0
1664,1695,36,0.13401362299919128,0.548481134585051,0.0,2.0582929290145064,0.7183857664991753,144.92840576171875,1.2942019501168545,0.5585574141096273,0.5483616926828481,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9223985890652557,0.03350970017636684,0.019400352733686066,0.008818342151675485,0.010582010582010581,0.003527336860670194,0.0,0.001763668430335097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00829187394976472,0.20895522353407095,0.0,0.0,0.17412935294505913,0.4676616907667302,0.14096185714600024,0.0
