orig_frame,proc_frame,track_id,x1,y1,x2,y2,cx,cy,score
110,110,52,118.290825,773.34863,212.15677,1019.9049,165.2238,896.6268,0.5744680166244507
110,110,53,229.62651,411.9694,273.2555,544.69684,251.44101,478.33313,0.3598278760910034
110,110,54,0.07068586,619.29865,71.79592,829.98865,35.933304,724.6437,0.5658714175224304
110,110,55,1044.5262,367.70004,1093.2339,515.42896,1068.8801,441.5645,0.4357592463493347
110,110,56,531.01025,452.6905,576.34576,623.17487,553.678,537.9327,0.35068410634994507
110,110,57,187.71861,636.55304,260.04285,873.24225,223.88074,754.89764,0.5159837603569031
110,110,58,351.79987,574.1378,397.85757,723.79346,374.82874,648.96564,0.367011159658432
110,110,59,312.38986,376.25052,360.5358,514.82965,336.46283,445.5401,0.3636261522769928
110,110,60,906.22925,471.2751,952.43884,632.0573,929.33405,551.6662,0.36149099469184875
111,111,5,1215.1216,906.3145,1340.7448,1079.3779,1277.9331,992.8462,0.664697527885437
111,111,6,869.1081,775.5272,955.17194,1053.7148,912.14,914.62103,0.8418899178504944
111,111,10,548.6342,625.64844,616.3376,865.25946,582.4859,745.454,0.7305538058280945
111,111,13,989.5347,534.1462,1053.6234,731.8825,1021.5791,633.01434,0.6812570691108704
111,111,16,610.4885,636.9013,666.9308,825.54895,638.70966,731.2251,0.5661737322807312
111,111,17,74.86977,1017.06946,180.23215,1079.4078,127.55096,1048.2386,0.36241456866264343
111,111,18,0.12507248,868.0629,72.208725,1079.4528,36.1669,973.7578,0.4298690855503082
111,111,27,390.01215,633.10095,473.51028,883.12354,431.76123,758.11224,0.8024234175682068
111,111,30,34.473827,564.2906,112.533714,768.67584,73.50377,666.4832,0.3597630560398102
111,111,33,462.75403,1024.6737,531.96594,1079.4586,497.36,1052.0662,0.38701874017715454
111,111,37,44.984962,833.2684,117.07745,1077.9886,81.031204,955.62854,0.3647083044052124
111,111,38,234.57533,1018.66376,308.24106,1079.5079,271.4082,1049.0858,0.5331699252128601
111,111,40,610.7724,926.7333,708.69836,1079.2971,659.73535,1003.0152,0.8162113428115845
111,111,44,250.23016,678.2223,310.63718,897.93787,280.43365,788.0801,0.35195016860961914
111,111,47,804.1856,537.93976,870.31384,725.9605,837.24976,631.95013,0.4833124577999115
111,111,48,197.08789,422.13675,239.94014,568.58905,218.514,495.3629,0.36476752161979675
111,111,49,304.10898,474.16476,355.31006,622.7721,329.70953,548.46844,0.44064998626708984
111,111,50,679.7924,542.08594,739.9098,718.81726,709.8511,630.4516,0.5067960619926453
111,111,51,341.73065,995.69135,458.53772,1079.4291,400.1342,1037.5602,0.4832700788974762
111,111,52,114.85932,777.0281,209.32745,1021.5269,162.09338,899.27747,0.42651766538619995
111,111,53,229.62651,411.9694,273.2555,544.69684,251.44101,478.33313,0.3598278760910034
111,111,54,0.035109043,624.25055,71.41665,833.9156,35.72588,729.08307,0.46385762095451355
111,111,55,1044.5262,367.70004,1093.2339,515.42896,1068.8801,441.5645,0.4357592463493347
111,111,56,531.01025,452.6905,576.34576,623.17487,553.678,537.9327,0.35068410634994507
111,111,57,186.51105,638.06256,257.53485,881.2114,222.02295,759.63696,0.4857541024684906
111,111,58,351.79987,574.1378,397.85757,723.79346,374.82874,648.96564,0.367011159658432
111,111,59,312.38986,376.25052,360.5358,514.82965,336.46283,445.5401,0.3636261522769928
111,111,60,906.22925,471.2751,952.43884,632.0573,929.33405,551.6662,0.36149099469184875
112,112,5,1217.1696,904.89453,1343.181,1079.3917,1280.1753,992.1431,0.6073143482208252
112,112,6,872.0685,779.02856,957.46027,1064.8264,914.7644,921.9275,0.8621145486831665
112,112,10,548.85095,634.9547,619.34717,874.792,584.09906,754.87335,0.7778126001358032
112,112,13,990.79114,534.6899,1055.4839,729.8469,1023.1375,632.26843,0.6765184998512268
112,112,16,610.73486,640.7931,667.7271,831.9607,639.23096,736.3769,0.549811840057373
112,112,17,74.86977,1017.06946,180.23215,1079.4078,127.55096,1048.2386,0.36241456866264343
112,112,18,0.12507248,868.0629,72.208725,1079.4528,36.1669,973.7578,0.4298690855503082
112,112,27,392.1269,634.0446,472.3139,883.2799,432.2204,758.66223,0.8062227964401245
112,112,33,462.75403,1024.6737,531.96594,1079.4586,497.36,1052.0662,0.38701874017715454
112,112,37,44.984962,833.2684,117.07745,1077.9886,81.031204,955.62854,0.3647083044052124
112,112,38,234.57533,1018.66376,308.24106,1079.5079,271.4082,1049.0858,0.5331699252128601
112,112,40,612.6396,932.94055,705.91736,1079.3723,659.27844,1006.15643,0.828125536441803
112,112,44,250.23016,678.2223,310.63718,897.93787,280.43365,788.0801,0.35195016860961914
112,112,47,811.01624,539.73206,873.9657,717.5609,842.49097,628.6465,0.5333789587020874
112,112,48,197.08789,422.13675,239.94014,568.58905,218.514,495.3629,0.36476752161979675
112,112,49,304.10898,474.16476,355.31006,622.7721,329.70953,548.46844,0.44064998626708984
112,112,50,680.5043,545.2416,740.8838,722.5363,710.69403,633.8889,0.5178598165512085
112,112,51,341.73065,995.69135,458.53772,1079.4291,400.1342,1037.5602,0.4832700788974762
112,112,52,113.555565,779.0224,206.48264,1022.74664,160.0191,900.8845,0.4998239278793335
112,112,53,229.62651,411.9694,273.2555,544.69684,251.44101,478.33313,0.3598278760910034
112,112,54,0.019440651,625.954,69.938675,840.0215,34.979057,732.98773,0.4772014617919922
112,112,55,1044.5262,367.70004,1093.2339,515.42896,1068.8801,441.5645,0.4357592463493347
112,112,56,529.9997,452.6882,576.6807,621.17316,553.3402,536.93066,0.42965200543403625
112,112,57,183.02893,644.36176,251.87962,887.50415,217.45428,765.933,0.4072612226009369
112,112,58,351.79987,574.1378,397.85757,723.79346,374.82874,648.96564,0.367011159658432
112,112,59,312.38986,376.25052,360.5358,514.82965,336.46283,445.5401,0.3636261522769928
112,112,60,906.22925,471.2751,952.43884,632.0573,929.33405,551.6662,0.36149099469184875
113,113,5,1220.079,902.5119,1416.5719,1079.2638,1318.3254,990.8878,0.4456879198551178
113,113,6,874.1761,782.4169,959.6214,1067.895,916.89874,925.15594,0.8608351945877075
113,113,10,549.6454,636.3277,620.1246,876.26306,584.885,756.2954,0.8127867579460144
113,113,13,990.39233,537.1473,1054.3679,731.78546,1022.3801,634.4664,0.6604360342025757
113,113,16,608.941,643.02155,667.90515,831.8151,638.4231,737.41833,0.5746369957923889
113,113,17,74.86977,1017.06946,180.23215,1079.4078,127.55096,1048.2386,0.36241456866264343
113,113,18,0.12507248,868.0629,72.208725,1079.4528,36.1669,973.7578,0.4298690855503082
113,113,27,395.50067,635.9249,470.8798,883.2744,433.19025,759.5997,0.7962011098861694
113,113,33,462.75403,1024.6737,531.96594,1079.4586,497.36,1052.0662,0.38701874017715454
113,113,37,44.984962,833.2684,117.07745,1077.9886,81.031204,955.62854,0.3647083044052124
113,113,38,234.57533,1018.66376,308.24106,1079.5079,271.4082,1049.0858,0.5331699252128601
113,113,40,614.5072,942.27893,706.25433,1079.3054,660.38074,1010.7922,0.8183028101921082
113,113,44,250.23016,678.2223,310.63718,897.93787,280.43365,788.0801,0.35195016860961914
113,113,47,810.7971,546.4887,875.42145,717.7815,843.10925,632.13513,0.5452408790588379
113,113,48,197.08789,422.13675,239.94014,568.58905,218.514,495.3629,0.36476752161979675
113,113,49,304.10898,474.16476,355.31006,622.7721,329.70953,548.46844,0.44064998626708984
113,113,50,678.48883,542.12054,739.4583,725.19037,708.9736,633.65546,0.3789044916629791
113,113,51,341.73065,995.69135,458.53772,1079.4291,400.1342,1037.5602,0.4832700788974762
113,113,52,113.555565,779.0224,206.48264,1022.74664,160.0191,900.8845,0.4998239278793335
113,113,53,229.62651,411.9694,273.2555,544.69684,251.44101,478.33313,0.3598278760910034
113,113,54,0.015440941,625.0419,67.92072,843.5223,33.968082,734.2821,0.5297378301620483
113,113,55,1044.5262,367.70004,1093.2339,515.42896,1068.8801,441.5645,0.4357592463493347
113,113,56,527.7674,449.60306,575.99,625.7752,551.87866,537.68915,0.38050520420074463
113,113,57,183.02893,644.36176,251.87962,887.50415,217.45428,765.933,0.4072612226009369
113,113,58,351.79987,574.1378,397.85757,723.79346,374.82874,648.96564,0.367011159658432
113,113,59,312.38986,376.25052,360.5358,514.82965,336.46283,445.5401,0.3636261522769928
113,113,60,906.22925,471.2751,952.43884,632.0573,929.33405,551.6662,0.36149099469184875
113,113,61,342.67953,1045.8761,389.64334,1079.4229,366.16144,1062.6494,0.4463391602039337
114,114,5,1220.079,902.5119,1416.5719,1079.2638,1318.3254,990.8878,0.4456879198551178
114,114,6,875.32324,784.49286,960.16614,1068.9703,917.7447,926.73157,0.8609560132026672
114,114,10,549.5692,639.96405,619.21075,887.1728,584.39,763.5684,0.7941168546676636
114,114,13,993.06903,539.7667,1056.061,735.5563,1024.5651,637.6615,0.6568633913993835
114,114,16,606.6708,647.0711,669.11957,831.4725,637.89514,739.2718,0.5081613063812256
114,114,17,74.86977,1017.06946,180.23215,1079.4078,127.55096,1048.2386,0.36241456866264343
114,114,18,0.12507248,868.0629,72.208725,1079.4528,36.1669,973.7578,0.4298690855503082
114,114,27,399.22955,638.0804,468.88193,882.3137,434.05573,760.197,0.7826069593429565
114,114,33,462.75403,1024.6737,531.96594,1079.4586,497.36,1052.0662,0.38701874017715454
114,114,37,44.984962,833.2684,117.07745,1077.9886,81.031204,955.62854,0.3647083044052124
114,114,38,234.57533,1018.66376,308.24106,1079.5079,271.4082,1049.0858,0.5331699252128601
114,114,40,614.69165,951.65466,707.8987,1079.286,661.29517,1015.47034,0.7998701930046082
114,114,44,250.23016,678.2223,310.63718,897.93787,280.43365,788.0801,0.35195016860961914
114,114,47,810.1309,544.26044,877.4182,726.05316,843.77454,635.1568,0.44113874435424805
114,114,48,197.08789,422.13675,239.94014,568.58905,218.514,495.3629,0.36476752161979675
114,114,49,304.10898,474.16476,355.31006,622.7721,329.70953,548.46844,0.44064998626708984
114,114,50,678.48883,542.12054,739.4583,725.19037,708.9736,633.65546,0.3789044916629791
114,114,51,341.73065,995.69135,458.53772,1079.4291,400.1342,1037.5602,0.4832700788974762
114,114,52,106.74455,787.04486,203.30795,1023.93317,155.02625,905.489,0.45027297735214233
114,114,53,229.62651,411.9694,273.2555,544.69684,251.44101,478.33313,0.3598278760910034
114,114,54,0.03647375,623.6642,65.09131,844.271,32.563892,733.9676,0.5352437496185303
114,114,55,1044.5262,367.70004,1093.2339,515.42896,1068.8801,441.5645,0.4357592463493347
114,114,56,527.7674,449.60306,575.99,625.7752,551.87866,537.68915,0.38050520420074463
114,114,57,176.5059,649.7328,246.28175,896.5518,211.39383,773.14233,0.3982745409011841
114,114,58,351.79987,574.1378,397.85757,723.79346,374.82874,648.96564,0.367011159658432
114,114,59,312.38986,376.25052,360.5358,514.82965,336.46283,445.5401,0.3636261522769928
114,114,60,906.22925,471.2751,952.43884,632.0573,929.33405,551.6662,0.36149099469184875
114,114,61,340.74557,1052.418,387.96262,1079.4512,364.3541,1065.9346,0.43999946117401123
115,115,5,1220.079,902.5119,1416.5719,1079.2638,1318.3254,990.8878,0.4456879198551178
115,115,6,876.8151,788.22095,961.9051,1069.5459,919.3601,928.8834,0.8500714302062988
115,115,10,548.9757,643.5398,618.8837,893.01733,583.9297,768.27856,0.776007890701294
115,115,13,992.6174,539.13544,1058.1414,742.90765,1025.3794,641.02155,0.6499252915382385
115,115,16,605.2183,646.3488,669.4649,835.1448,637.3416,740.7468,0.5299051403999329
115,115,17,74.86977,1017.06946,180.23215,1079.4078,127.55096,1048.2386,0.36241456866264343
115,115,18,0.12507248,868.0629,72.208725,1079.4528,36.1669,973.7578,0.4298690855503082
115,115,27,399.81604,641.45435,467.62515,880.36743,433.72058,760.9109,0.7795121073722839
115,115,33,462.75403,1024.6737,531.96594,1079.4586,497.36,1052.0662,0.38701874017715454
115,115,37,44.984962,833.2684,117.07745,1077.9886,81.031204,955.62854,0.3647083044052124
115,115,38,234.57533,1018.66376,308.24106,1079.5079,271.4082,1049.0858,0.5331699252128601
115,115,40,617.6984,961.8489,707.0612,1079.2665,662.3798,1020.5577,0.7532216906547546
115,115,44,232.10661,684.75305,297.11237,906.80695,264.6095,795.78,0.36664819717407227
115,115,47,812.03766,543.7136,878.73706,725.7203,845.3873,634.7169,0.5487579107284546
115,115,48,197.08789,422.13675,239.94014,568.58905,218.514,495.3629,0.36476752161979675
115,115,49,304.10898,474.16476,355.31006,622.7721,329.70953,548.46844,0.44064998626708984
115,115,50,678.48883,542.12054,739.4583,725.19037,708.9736,633.65546,0.3789044916629791
115,115,51,341.73065,995.69135,458.53772,1079.4291,400.1342,1037.5602,0.4832700788974762
115,115,52,97.47904,791.68634,199.7415,1025.4962,148.61028,908.5913,0.5176308751106262
115,115,53,229.62651,411.9694,273.2555,544.69684,251.44101,478.33313,0.3598278760910034
115,115,54,0.043760777,623.3902,62.649014,844.4563,31.346388,733.9232,0.5100260972976685
115,115,55,1044.5262,367.70004,1093.2339,515.42896,1068.8801,441.5645,0.4357592463493347
115,115,56,526.4726,452.83926,574.8248,624.6463,550.6487,538.7428,0.4440862834453583
115,115,57,176.5059,649.7328,246.28175,896.5518,211.39383,773.14233,0.3982745409011841
115,115,58,351.79987,574.1378,397.85757,723.79346,374.82874,648.96564,0.367011159658432
115,115,59,312.38986,376.25052,360.5358,514.82965,336.46283,445.5401,0.3636261522769928
115,115,60,906.22925,471.2751,952.43884,632.0573,929.33405,551.6662,0.36149099469184875
115,115,61,340.74557,1052.418,387.96262,1079.4512,364.3541,1065.9346,0.43999946117401123
115,115,62,316.21796,553.2395,377.69513,734.2369,346.95654,643.73816,0.4973159432411194
115,115,63,565.3004,476.21927,610.83655,639.2517,588.0685,557.7355,0.461503803730011
116,116,5,1233.2938,906.74146,1416.6804,1079.1444,1324.987,992.94293,0.42765265703201294
116,116,6,879.211,791.7419,963.88837,1070.5939,921.5497,931.16785,0.853535532951355
116,116,10,548.8803,649.88934,617.9217,896.9227,583.401,773.406,0.7992327809333801
116,116,13,990.93713,542.36615,1059.5844,748.3185,1025.2607,645.3423,0.6936381459236145
116,116,16,607.4029,648.91254,671.24585,838.2284,639.32434,743.57043,0.5600816011428833
116,116,17,74.86977,1017.06946,180.23215,1079.4078,127.55096,1048.2386,0.36241456866264343
116,116,18,0.12507248,868.0629,72.208725,1079.4528,36.1669,973.7578,0.4298690855503082
116,116,27,400.64157,644.9924,467.28568,881.85785,433.96362,763.4251,0.7749720215797424
116,116,33,462.75403,1024.6737,531.96594,1079.4586,497.36,1052.0662,0.38701874017715454
116,116,37,44.984962,833.2684,117.07745,1077.9886,81.031204,955.62854,0.3647083044052124
116,116,38,234.57533,1018.66376,308.24106,1079.5079,271.4082,1049.0858,0.5331699252128601
116,116,40,618.5727,976.88837,708.48425,1079.0631,663.52844,1027.9757,0.7608137726783752
116,116,44,232.10661,684.75305,297.11237,906.80695,264.6095,795.78,0.36664819717407227
116,116,47,812.62366,548.5804,880.6587,725.46674,846.6412,637.02356,0.5482013821601868
116,116,48,191.71321,422.29172,238.39879,575.65686,215.056,498.9743,0.4078654646873474
116,116,49,304.10898,474.16476,355.31006,622.7721,329.70953,548.46844,0.44064998626708984
116,116,50,678.48883,542.12054,739.4583,725.19037,708.9736,633.65546,0.3789044916629791
116,116,51,341.73065,995.69135,458.53772,1079.4291,400.1342,1037.5602,0.4832700788974762
116,116,52,94.44748,795.08905,195.72356,1030.5574,145.08551,912.82324,0.4061202108860016
116,116,53,229.62651,411.9694,273.2555,544.69684,251.44101,478.33313,0.3598278760910034
116,116,54,0.06486654,622.3488,61.07878,845.4899,30.571823,733.9194,0.40655165910720825
116,116,55,1044.5262,367.70004,1093.2339,515.42896,1068.8801,441.5645,0.4357592463493347
116,116,56,524.9803,453.2534,574.9084,626.0196,549.94434,539.6365,0.48444902896881104
116,116,57,176.5059,649.7328,246.28175,896.5518,211.39383,773.14233,0.3982745409011841
116,116,58,351.79987,574.1378,397.85757,723.79346,374.82874,648.96564,0.367011159658432
116,116,59,312.38986,376.25052,360.5358,514.82965,336.46283,445.5401,0.3636261522769928
116,116,60,906.22925,471.2751,952.43884,632.0573,929.33405,551.6662,0.36149099469184875
116,116,61,340.74557,1052.418,387.96262,1079.4512,364.3541,1065.9346,0.43999946117401123
116,116,62,313.90698,550.9868,372.02686,743.0059,342.96692,646.99634,0.5584180355072021
116,116,63,562.3083,477.89786,609.9402,643.397,586.12427,560.6474,0.5135776996612549
117,117,5,1231.7644,911.8791,1353.6577,1079.2498,1292.711,995.56445,0.5044465065002441
117,117,6,883.7259,793.00543,967.8472,1073.6298,925.78656,933.3176,0.8243589997291565
117,117,10,547.7935,651.1097,618.2824,896.9878,583.03796,774.0487,0.7689748406410217
117,117,13,991.8785,542.11224,1063.7731,750.738,1027.8258,646.4251,0.6785969734191895
117,117,16,606.4085,646.0473,669.6177,851.48206,638.01306,748.76465,0.5218519568443298
117,117,17,74.86977,1017.06946,180.23215,1079.4078,127.55096,1048.2386,0.36241456866264343
117,117,18,0.12507248,868.0629,72.208725,1079.4528,36.1669,973.7578,0.4298690855503082
117,117,27,401.0833,645.8136,467.01843,886.2593,434.05087,766.03644,0.7525010704994202
117,117,33,462.75403,1024.6737,531.96594,1079.4586,497.36,1052.0662,0.38701874017715454
117,117,37,44.984962,833.2684,117.07745,1077.9886,81.031204,955.62854,0.3647083044052124
117,117,38,234.57533,1018.66376,308.24106,1079.5079,271.4082,1049.0858,0.5331699252128601
117,117,40,628.6291,988.01355,711.9941,1079.3561,670.3116,1033.6848,0.8061502575874329
117,117,44,215.84671,694.466,298.2947,926.9573,257.0707,810.7117,0.5227079391479492
117,117,47,814.5331,548.209,882.86804,728.6954,848.70056,638.45215,0.5314905643463135
117,117,48,189.98492,422.8965,239.3548,576.0587,214.66986,499.4776,0.3975262939929962
117,117,49,304.10898,474.16476,355.31006,622.7721,329.70953,548.46844,0.44064998626708984
117,117,50,678.48883,542.12054,739.4583,725.19037,708.9736,633.65546,0.3789044916629791
117,117,51,341.73065,995.69135,458.53772,1079.4291,400.1342,1037.5602,0.4832700788974762
117,117,52,94.44748,795.08905,195.72356,1030.5574,145.08551,912.82324,0.4061202108860016
117,117,53,229.62651,411.9694,273.2555,544.69684,251.44101,478.33313,0.3598278760910034
117,117,54,0.06486654,622.3488,61.07878,845.4899,30.571823,733.9194,0.40655165910720825
117,117,55,1044.5262,367.70004,1093.2339,515.42896,1068.8801,441.5645,0.4357592463493347
117,117,56,524.9803,453.2534,574.9084,626.0196,549.94434,539.6365,0.48444902896881104
117,117,57,176.5059,649.7328,246.28175,896.5518,211.39383,773.14233,0.3982745409011841
117,117,58,351.79987,574.1378,397.85757,723.79346,374.82874,648.96564,0.367011159658432
117,117,59,312.38986,376.25052,360.5358,514.82965,336.46283,445.5401,0.3636261522769928
117,117,60,906.22925,471.2751,952.43884,632.0573,929.33405,551.6662,0.36149099469184875
117,117,61,340.74557,1052.418,387.96262,1079.4512,364.3541,1065.9346,0.43999946117401123
117,117,62,310.84497,553.3898,370.3355,741.0939,340.59024,647.2418,0.533193826675415
117,117,63,562.5127,480.3086,609.2127,644.6887,585.8627,562.49866,0.4741097092628479
118,118,5,1231.7644,911.8791,1353.6577,1079.2498,1292.711,995.56445,0.5044465065002441
118,118,6,887.09546,797.1279,969.99115,1068.4135,928.54333,932.7707,0.8402143716812134
118,118,10,547.89764,652.12195,616.94464,897.51227,582.42114,774.81714,0.7612712979316711
118,118,13,991.47064,549.3578,1063.5121,751.0393,1027.4913,650.19855,0.7059625387191772
118,118,16,606.8449,653.24884,672.28937,853.7669,639.56714,753.5079,0.49194905161857605
118,118,17,74.86977,1017.06946,180.23215,1079.4078,127.55096,1048.2386,0.36241456866264343
118,118,18,0.12507248,868.0629,72.208725,1079.4528,36.1669,973.7578,0.4298690855503082
118,118,27,401.0515,650.23395,467.1756,895.19293,434.11356,772.71344,0.7660592794418335
118,118,33,462.75403,1024.6737,531.96594,1079.4586,497.36,1052.0662,0.38701874017715454
118,118,37,44.984962,833.2684,117.07745,1077.9886,81.031204,955.62854,0.3647083044052124
118,118,38,234.57533,1018.66376,308.24106,1079.5079,271.4082,1049.0858,0.5331699252128601
118,118,40,630.61285,998.9262,714.9384,1079.447,672.77563,1039.1866,0.74124675989151
118,118,44,212.28041,697.30347,299.02057,933.0624,255.65048,815.1829,0.583538293838501
118,118,47,815.8221,553.0555,884.46655,736.3,850.1443,644.67773,0.5159287452697754
118,118,48,188.17403,424.0439,238.62305,577.55945,213.39853,500.8017,0.4458000063896179
118,118,49,304.10898,474.16476,355.31006,622.7721,329.70953,548.46844,0.44064998626708984
118,118,50,678.48883,542.12054,739.4583,725.19037,708.9736,633.65546,0.3789044916629791
118,118,51,341.73065,995.69135,458.53772,1079.4291,400.1342,1037.5602,0.4832700788974762
118,118,52,89.497475,804.8339,194.62761,1050.8439,142.06255,927.83887,0.3927323818206787
118,118,53,229.62651,411.9694,273.2555,544.69684,251.44101,478.33313,0.3598278760910034
118,118,54,0.10392809,621.9621,56.99413,846.7476,28.549028,734.35486,0.35822585225105286
118,118,55,1044.5262,367.70004,1093.2339,515.42896,1068.8801,441.5645,0.4357592463493347
118,118,56,524.9803,453.2534,574.9084,626.0196,549.94434,539.6365,0.48444902896881104
118,118,57,176.5059,649.7328,246.28175,896.5518,211.39383,773.14233,0.3982745409011841
118,118,58,351.79987,574.1378,397.85757,723.79346,374.82874,648.96564,0.367011159658432
118,118,59,312.38986,376.25052,360.5358,514.82965,336.46283,445.5401,0.3636261522769928
118,118,60,906.22925,471.2751,952.43884,632.0573,929.33405,551.6662,0.36149099469184875
118,118,61,340.74557,1052.418,387.96262,1079.4512,364.3541,1065.9346,0.43999946117401123
118,118,62,307.56802,562.82825,366.6354,746.9008,337.1017,654.8645,0.46433761715888977
118,118,63,563.21234,481.4916,609.9837,643.65454,586.598,562.57306,0.36714011430740356
119,119,5,1253.8394,940.09625,1351.755,1079.4905,1302.7971,1009.79333,0.42618969082832336
119,119,6,888.63025,799.8206,971.6432,1074.1083,930.1367,936.9645,0.847596287727356
119,119,10,547.6697,652.0377,616.57086,897.03546,582.12024,774.5366,0.7052284479141235
119,119,13,989.1212,550.02747,1064.508,758.0796,1026.8147,654.0535,0.7109463810920715
119,119,16,607.376,658.6504,672.2341,862.81976,639.80505,760.7351,0.5363545417785645
119,119,17,74.86977,1017.06946,180.23215,1079.4078,127.55096,1048.2386,0.36241456866264343
119,119,18,0.12507248,868.0629,72.208725,1079.4528,36.1669,973.7578,0.4298690855503082
119,119,27,401.2056,652.5352,467.01657,904.6657,434.11108,778.60046,0.7231695652008057
119,119,33,462.75403,1024.6737,531.96594,1079.4586,497.36,1052.0662,0.38701874017715454
119,119,37,44.984962,833.2684,117.07745,1077.9886,81.031204,955.62854,0.3647083044052124
119,119,38,234.57533,1018.66376,308.24106,1079.5079,271.4082,1049.0858,0.5331699252128601
119,119,40,637.9915,1011.2585,718.3517,1079.3851,678.17163,1045.3218,0.6372508406639099
119,119,44,210.30351,705.0539,299.2237,937.32794,254.76361,821.1909,0.6590771675109863
119,119,47,816.89233,556.8818,886.4487,738.3212,851.67053,647.6015,0.5278847217559814
119,119,48,186.72484,426.9,239.15402,579.276,212.93942,503.088,0.4318060874938965
119,119,49,304.10898,474.16476,355.31006,622.7721,329.70953,548.46844,0.44064998626708984
119,119,50,678.48883,542.12054,739.4583,725.19037,708.9736,633.65546,0.3789044916629791
119,119,51,341.73065,995.69135,458.53772,1079.4291,400.1342,1037.5602,0.4832700788974762
119,119,52,89.497475,804.8339,194.62761,1050.8439,142.06255,927.83887,0.3927323818206787
119,119,53,229.62651,411.9694,273.2555,544.69684,251.44101,478.33313,0.3598278760910034
119,119,54,0.10392809,621.9621,56.99413,846.7476,28.549028,734.35486,0.35822585225105286
119,119,55,1044.5262,367.70004,1093.2339,515.42896,1068.8801,441.5645,0.4357592463493347
119,119,56,524.9803,453.2534,574.9084,626.0196,549.94434,539.6365,0.48444902896881104
119,119,57,170.58,663.2381,237.8878,861.4813,204.2339,762.35974,0.3517567217350006
119,119,58,351.79987,574.1378,397.85757,723.79346,374.82874,648.96564,0.367011159658432
119,119,59,312.38986,376.25052,360.5358,514.82965,336.46283,445.5401,0.3636261522769928
119,119,60,906.22925,471.2751,952.43884,632.0573,929.33405,551.6662,0.36149099469184875
119,119,61,340.74557,1052.418,387.96262,1079.4512,364.3541,1065.9346,0.43999946117401123
119,119,62,305.50677,575.505,366.56473,749.3752,336.03577,662.44006,0.41164666414260864
119,119,63,563.21234,481.4916,609.9837,643.65454,586.598,562.57306,0.36714011430740356
120,120,5,1258.6824,947.4249,1354.4792,1079.2444,1306.5808,1013.33466,0.4122363030910492
120,120,6,891.9014,805.1996,972.8123,1079.0133,932.3569,942.10645,0.8562185764312744
120,120,10,548.34186,654.2177,615.8737,897.02655,582.1078,775.62213,0.6601899266242981
120,120,13,989.8373,551.24817,1064.9332,761.0212,1027.3853,656.13464,0.7153845429420471
120,120,16,607.2611,659.70825,671.1389,866.74506,639.2,763.2267,0.5371758341789246
120,120,17,74.86977,1017.06946,180.23215,1079.4078,127.55096,1048.2386,0.36241456866264343
120,120,18,0.12507248,868.0629,72.208725,1079.4528,36.1669,973.7578,0.4298690855503082
120,120,27,400.66837,654.1187,466.05856,909.8273,433.36346,781.973,0.6725098490715027
120,120,33,462.75403,1024.6737,531.96594,1079.4586,497.36,1052.0662,0.38701874017715454
120,120,37,44.984962,833.2684,117.07745,1077.9886,81.031204,955.62854,0.3647083044052124
120,120,38,234.57533,1018.66376,308.24106,1079.5079,271.4082,1049.0858,0.5331699252128601
120,120,40,662.91144,1017.1054,713.17993,1079.4723,688.04565,1048.2888,0.4475870132446289
120,120,44,207.19539,706.20776,298.2516,944.59155,252.72348,825.39966,0.7379067540168762
120,120,47,817.8249,559.7343,886.9454,742.7384,852.38513,651.2363,0.592492401599884
120,120,48,186.8691,429.46182,239.6319,581.943,213.25049,505.7024,0.4178876280784607
120,120,49,304.10898,474.16476,355.31006,622.7721,329.70953,548.46844,0.44064998626708984
120,120,50,678.48883,542.12054,739.4583,725.19037,708.9736,633.65546,0.3789044916629791
120,120,51,341.73065,995.69135,458.53772,1079.4291,400.1342,1037.5602,0.4832700788974762
120,120,52,88.3195,812.02985,180.03323,1067.9668,134.17636,939.9983,0.5905043482780457
120,120,53,229.62651,411.9694,273.2555,544.69684,251.44101,478.33313,0.3598278760910034
120,120,54,0.10392809,621.9621,56.99413,846.7476,28.549028,734.35486,0.35822585225105286
120,120,55,1044.5262,367.70004,1093.2339,515.42896,1068.8801,441.5645,0.4357592463493347
120,120,56,524.9803,453.2534,574.9084,626.0196,549.94434,539.6365,0.48444902896881104
120,120,57,169.3684,666.2719,235.13838,881.5787,202.25339,773.9253,0.47162845730781555
120,120,58,351.79987,574.1378,397.85757,723.79346,374.82874,648.96564,0.367011159658432
120,120,59,312.38986,376.25052,360.5358,514.82965,336.46283,445.5401,0.3636261522769928
120,120,60,906.22925,471.2751,952.43884,632.0573,929.33405,551.6662,0.36149099469184875
120,120,61,340.74557,1052.418,387.96262,1079.4512,364.3541,1065.9346,0.43999946117401123
120,120,62,302.34192,576.67554,364.79398,751.67755,333.56793,664.1765,0.40068408846855164
120,120,63,563.21234,481.4916,609.9837,643.65454,586.598,562.57306,0.36714011430740356
121,121,5,1264.3761,952.3693,1355.4,1079.0642,1309.8881,1015.7168,0.49265822768211365
121,121,6,894.85895,811.6306,975.8636,1078.8324,935.36127,945.2315,0.8691458106040955
121,121,10,548.4413,658.27356,615.079,896.9532,581.76013,777.6134,0.6166567802429199
121,121,13,991.5859,553.0786,1062.067,757.66754,1026.8264,655.37305,0.732664942741394
121,121,16,606.9185,667.50757,671.63873,870.8527,639.2786,769.1802,0.5251613259315491
