start_proc_frame,end_proc_frame,start_orig_frame,end_orig_frame,crowd_count,occupancy,mean_speed,median_speed,speed_std,dir_entropy,mean_pairwise_distance,risk_raw,risk_score,risk_ema,act_p_Normal,act_p_Light_Panic,act_p_Fight,act_p_Violent_Group,act_p_Stampede,act_entropy,act_top_prob,act_top2_gap,act_abnormal_prob,vel_hist_0,vel_hist_1,vel_hist_2,vel_hist_3,vel_hist_4,vel_hist_5,vel_hist_6,vel_hist_7,density_0,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,density_13,density_14,density_15
160,191,,,28,0.24544972,0.7843023803437793,0.0,4.125223151232805,0.6460116787585057,479.4449768066406,1.9337357558189305,0.587002689132421,0.602864093168662,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9583333333333334,0.03125,0.004166666666666667,0.004166666666666667,0.0,0.0,0.0,0.0020833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03346456686325873,0.06299212586025173,0.0,0.21850393657774816,0.2381889759090768,0.24212598377534256,0.2047244090458181
176,207,,,28,0.18520944,1.2185175199257157,0.0,5.623953614864107,0.6392141610871679,393.6712646484375,2.17755217051949,0.5977066604773219,0.6013168633612599,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9519230769230769,0.025,0.009615384615384616,0.0019230769230769232,0.007692307692307693,0.0,0.0,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07664233562656508,0.02007299266410038,0.0,0.26277372214822314,0.21715328427526773,0.3211678826256061,0.1021897808354201
192,223,,,27,0.16646567,1.6774067355662676,0.0,5.927492975911681,0.6956249304927818,380.4255676269531,2.3936257557642695,0.6071158113688646,0.6030565477635412,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9243697478991597,0.03991596638655462,0.012605042016806723,0.008403361344537815,0.0063025210084033615,0.004201680672268907,0.0021008403361344537,0.0021008403361344537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974155067645815,0.005964214699872337,0.0,0.30019880656024095,0.27236580462750337,0.2743538761941275,0.049701789165602805
208,239,,,24,0.18115805,1.6720711803277715,0.0,5.111095655695586,0.7039396690719898,399.0294189453125,2.310751801683518,0.6035159584092393,0.6031943709572506,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9047619047619048,0.051759834368530024,0.020703933747412008,0.012422360248447204,0.002070393374741201,0.004140786749482402,0.0,0.004140786749482402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0670611438519504,0.03747534509373699,0.0,0.2761341217433252,0.29191321441437235,0.23274161689794554,0.09467455602628293
224,255,,,27,0.22478423,1.6342140692145313,0.0,5.1636968667107475,0.6151604006594994,448.23309326171875,2.3592970373395676,0.6056260385736985,0.6039238712421849,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9263803680981595,0.05725971370143149,0.006134969325153374,0.00408997955010225,0.0,0.002044989775051125,0.002044989775051125,0.002044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021317829416050718,0.056201550278679166,0.0,0.22674418560708492,0.32364341022549725,0.24806201502313563,0.12403100751156781
240,271,,,23,0.16944413,1.2652942647207848,0.0,5.265843838855045,0.6038937913034923,396.3565368652344,2.081940881768799,0.5935196432287809,0.6008026028381637,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9490022172949002,0.03325942350332594,0.0066518847006651885,0.0022172949002217295,0.0,0.004434589800443459,0.0022172949002217295,0.0022172949002217295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027426160279691646,0.0,0.22151898687443253,0.36708860682048816,0.28481012598141325,0.09915611793426979
256,287,,,19,0.079188175,0.6626803445695844,0.0,3.8234531080085263,0.7541388015655687,415.6571350097656,1.4890438043801526,0.5672733957047473,0.5907438406981387,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9636363636363636,0.015584415584415584,0.01038961038961039,0.005194805194805195,0.0,0.0,0.0025974025974025974,0.0025974025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3193069299027056,0.3440594050889619,0.2995049497537006,0.03712871277938438
272,303,,,19,0.06845143,0.7719676042837749,0.0,2.807738520251671,0.5782223928152853,377.1194763183594,1.2480098326234064,0.5564855640911898,0.580466357716054,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9131944444444444,0.041666666666666664,0.020833333333333332,0.013888888888888888,0.003472222222222222,0.003472222222222222,0.0,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4429967412280236,0.3224755689821643,0.2345276865324831,0.0
288,319,,,17,0.117568135,1.370238023677133,0.0,4.70272413554802,0.6016630436232341,419.0901184082031,1.9084220109478245,0.5858864578327337,0.582092387751058,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9049429657794676,0.045627376425855515,0.015209125475285171,0.019011406844106463,0.0,0.0076045627376425855,0.0,0.0076045627376425855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3392857130739796,0.3857142843367347,0.22142857063775512,0.053571428380102044
304,335,,,18,0.17291723,1.0132511219622928,0.0,4.208641107620508,0.7189271888574477,422.42034912109375,1.9002460349079842,0.5855257420167701,0.5831223940307716,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9320987654320988,0.027777777777777776,0.009259259259259259,0.018518518518518517,0.0030864197530864196,0.0030864197530864196,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859597824972,0.0,0.0,0.0,0.0,0.0,0.15789473638042476,0.4561403495434493,0.2631578939673746,0.10526315758694983
