start_proc_frame,end_proc_frame,start_orig_frame,end_orig_frame,crowd_count,occupancy,mean_speed,median_speed,speed_std,dir_entropy,mean_pairwise_distance,risk_raw,risk_score,risk_ema,act_p_Normal,act_p_Light_Panic,act_p_Fight,act_p_Violent_Group,act_p_Stampede,act_entropy,act_top_prob,act_top2_gap,act_abnormal_prob,vel_hist_0,vel_hist_1,vel_hist_2,vel_hist_3,vel_hist_4,vel_hist_5,vel_hist_6,vel_hist_7,density_0,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,density_13,density_14,density_15
0,31,,,37,0.3275852,3.558382051541127,0.0,6.405420528567401,0.7351300295570877,492.73687744140625,3.644206866214919,0.6598403996014389,0.6598403996014389,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8590250329380764,0.09749670619235837,0.025032938076416336,0.011857707509881422,0.0,0.002635046113306983,0.002635046113306983,0.0013175230566534915,0.0,0.0,0.0,0.0,0.025125628109138657,0.14447236162754729,0.0,0.0,0.05150753762373425,0.14070351741117648,0.0992462310310977,0.018844221081853994,0.10804020086929624,0.15075376865483195,0.16582914552031514,0.0954773868147269
16,47,,,47,0.30744076,2.663856551099574,0.0,4.756125563464646,0.7346259586549186,545.2462768554688,2.988338882788515,0.6325877292680352,0.6516645985014178,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.900287631831256,0.07478427612655801,0.019175455417066157,0.003835091083413231,0.0,0.0009587727708533077,0.0,0.0009587727708533077,0.0,0.0,0.0,0.0,0.03944954124821143,0.1266055044710041,0.011926605493645315,0.0,0.06972477057823415,0.09724770633280026,0.09999999990825686,0.033944954097298204,0.14770642188283814,0.11651376136099653,0.1238532108955475,0.1330275228137362
32,63,,,56,0.2985191,2.2721451277856213,0.0,3.8690210719565763,0.7202407071111644,520.5014038085938,2.667653482200688,0.61893443654622,0.6418455499148584,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8153846153846154,0.13846153846153847,0.02564102564102564,0.015384615384615385,0.004273504273504274,0.0,0.0,0.0008547008547008547,0.0,0.0,0.0,0.0,0.02610114190366954,0.08319738981794665,0.01549755300530379,0.0,0.08727569324039502,0.11663947788202325,0.1484502445771205,0.056280587229787446,0.1786296899032384,0.0668841761281532,0.11011419240610587,0.11092985309059554
48,79,,,52,0.2403369,2.6402895561785438,0.0,4.413949145150441,0.7388670036012779,539.6049194335938,2.7623706771132643,0.6229877590747378,0.6361882126628222,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.7898936170212766,0.149822695035461,0.031914893617021274,0.02127659574468085,0.004432624113475178,0.0008865248226950354,0.0,0.0017730496453900709,0.0,0.0,0.0,0.0,0.021186440660011487,0.04661016945202528,0.005084745758402757,0.0,0.09491525415685147,0.14406779648807813,0.19830508457770754,0.09152542365124963,0.16440677952168917,0.08305084738724504,0.09661016940965239,0.05423728808962941
64,95,,,55,0.31250817,3.239256213044691,0.0,5.991262945854481,0.7361602873986506,498.49822998046875,3.417358575743144,0.6505227770513031,0.6404885819793664,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8799603174603174,0.0873015873015873,0.0248015873015873,0.002976190476190476,0.000992063492063492,0.000992063492063492,0.0,0.002976190476190476,0.0,0.0,0.0,0.0,0.020696142972063833,0.018814675429148938,0.0,0.0,0.1401693319471596,0.1439322670329894,0.18062088411982982,0.13452492931841492,0.11194731880343618,0.124176857832383,0.07149576663076597,0.053621824973074474
80,111,,,44,0.26821613,3.6323405051806454,0.0,6.905042061676036,0.7116652174961117,472.4847412109375,3.5862319450286133,0.6574705137549993,0.6455831615120562,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8888888888888888,0.0856269113149847,0.014271151885830785,0.0030581039755351682,0.0020387359836901123,0.0020387359836901123,0.0030581039755351682,0.0010193679918450561,0.0,0.0,0.0,0.0,0.005853658530874479,0.0,0.0,0.0,0.22341463392837593,0.12097560963807256,0.1404878047409875,0.11999999988292681,0.07512195114622248,0.12682926816894705,0.08682926820797143,0.10048780478001189
96,127,,,44,0.27695617,3.6395338881981276,0.0,6.084971036698118,0.7116832002294181,513.2047119140625,3.487959425434849,0.6534354004943754,0.6479388332067519,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8832116788321168,0.10218978102189781,0.005213764337851929,0.004171011470281543,0.0020855057351407717,0.0020855057351407717,0.0,0.0010427528675703858,0.0,0.0,0.0,0.0,0.0,0.014955134581300962,0.0,0.0,0.23130608152412155,0.1066799600132802,0.1226321035666679,0.0807577267390252,0.07377866393441808,0.13459621123170867,0.10069790618075981,0.13459621123170867
112,143,,,46,0.33019105,3.5803708798649443,0.0,5.764947617121936,0.7002842607009222,522.4388427734375,3.5425387556599865,0.6556792206761117,0.6502609494475599,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.7533333333333333,0.17666666666666667,0.04777777777777778,0.008888888888888889,0.006666666666666667,0.0022222222222222222,0.0033333333333333335,0.0011111111111111111,0.0,0.0,0.0,0.0,0.0,0.015856236769707995,0.0,0.0,0.11733615209583917,0.08562367855642317,0.0845665961051093,0.054968287468321046,0.12684989415766396,0.19873150084700686,0.1448202958299997,0.17124735711284633
128,159,,,44,0.2720169,3.422788842573354,0.0,5.915343022094983,0.7142626669206803,520.1294555664062,3.365016911361553,0.6483561433117914,0.6496895076068293,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.7743702081051479,0.1533406352683461,0.047097480832420595,0.009857612267250822,0.007667031763417305,0.0032858707557502738,0.0032858707557502738,0.001095290251916758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02925809819304274,0.08150470210919049,0.07001044924763798,0.03761755481962638,0.18913270617645486,0.22361546476111238,0.18495297786316303,0.18390804578484007
144,175,,,52,0.37253404,2.8059975664363037,0.0,5.412767511518658,0.7368186480893106,515.8446044921875,3.3077403796835583,0.6459782178003612,0.6485761206648888,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8241985522233712,0.12616339193381593,0.033092037228541885,0.007238883143743537,0.004136504653567736,0.002068252326783868,0.002068252326783868,0.001034126163391934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031403336573696435,0.10107948959658539,0.11383709507964956,0.06182531887946485,0.2109911676045229,0.15407262006469813,0.1687929340836183,0.15799803713641017
