frame,proc_frame,track_id,x1,y1,x2,y2,cx,cy,score
0,0,1,976.2032,793.8427,1066.7638,1069.2878,1021.4835,931.5653,0.6556487679481506
0,0,2,316.52444,863.6996,413.44626,1078.8676,364.98535,971.28357,0.5764614343643188
0,0,3,800.5603,729.8844,877.04987,970.1959,838.80505,850.04016,0.5455279350280762
0,0,4,844.3,814.38763,938.2197,1078.8525,891.2599,946.6201,0.49904048442840576
0,0,5,670.102,636.6935,743.6368,878.351,706.8694,757.5222,0.48829424381256104
0,0,6,673.65594,856.2905,762.9796,1079.4764,718.31775,967.8835,0.4781627357006073
0,0,7,1139.9547,814.2496,1241.8075,1079.374,1190.8811,946.81177,0.471434623003006
0,0,8,556.8999,507.49478,610.5709,686.0825,583.7354,596.78864,0.44996410608291626
0,0,9,428.31467,636.5068,497.59204,875.1748,462.95337,755.8408,0.4250999689102173
0,0,10,471.99826,873.7358,579.0815,1079.4609,525.53986,976.5984,0.40106555819511414
0,0,11,676.1861,372.63452,722.642,518.0901,699.41406,445.3623,0.373031884431839
0,0,12,16.436962,628.3014,92.2917,853.93634,54.364334,741.1189,0.36177533864974976
2,1,1,975.0752,805.882,1069.5085,1075.5942,1022.2919,940.73816,0.64780592918396
2,1,2,318.47168,869.1974,411.52432,1079.3414,364.998,974.2694,0.5752195119857788
2,1,3,805.11554,731.2558,882.4559,992.154,843.7857,861.7049,0.5484035611152649
2,1,4,832.9478,819.64526,949.63293,1078.9089,891.2904,949.2771,0.4573950469493866
2,1,5,670.83997,646.632,745.6831,889.53564,708.26154,768.08386,0.46425989270210266
2,1,6,677.1107,860.9616,763.1169,1079.4889,720.1138,970.2252,0.4275217056274414
2,1,7,1147.4081,820.4286,1273.9474,1079.3434,1210.6777,949.886,0.5471770763397217
2,1,8,558.28986,509.92715,613.5322,690.2151,585.911,600.0711,0.3689034581184387
2,1,9,428.31467,636.5068,497.59204,875.1748,462.95337,755.8408,0.4250999689102173
2,1,10,474.28677,881.07776,583.2853,1079.602,528.786,980.3399,0.43043267726898193
2,1,11,676.1861,372.63452,722.642,518.0901,699.41406,445.3623,0.373031884431839
2,1,12,16.436962,628.3014,92.2917,853.93634,54.364334,741.1189,0.36177533864974976
2,1,13,777.3628,504.38763,829.22565,681.46783,803.2942,592.92773,0.3703480362892151
2,1,14,741.4858,641.6326,800.4158,880.1518,770.9508,760.8922,0.3628305196762085
2,1,15,390.25186,346.08005,433.19177,462.78403,411.7218,404.43204,0.3539377748966217
4,2,1,977.91003,815.25745,1072.6823,1078.5187,1025.2961,946.88806,0.568247377872467
4,2,2,319.4538,883.2396,410.0595,1079.5966,364.75665,981.4181,0.5628683567047119
4,2,3,807.96204,744.5092,884.511,997.7818,846.2365,871.1455,0.37881457805633545
4,2,4,845.2393,825.0951,951.0912,1079.7676,898.1653,952.43134,0.567613959312439
4,2,5,670.46295,652.6392,742.8201,903.1656,706.64154,777.9024,0.3573695123195648
4,2,6,677.1107,860.9616,763.1169,1079.4889,720.1138,970.2252,0.4275217056274414
4,2,7,1157.69,823.9233,1276.2843,1079.3425,1216.987,951.63293,0.6283944845199585
4,2,8,561.9578,514.9639,615.68475,691.43256,588.8213,603.19824,0.44748932123184204
4,2,9,430.97467,641.85535,503.92484,893.4381,467.44977,767.6467,0.35510239005088806
4,2,10,474.28677,881.07776,583.2853,1079.602,528.786,980.3399,0.43043267726898193
4,2,11,676.1861,372.63452,722.642,518.0901,699.41406,445.3623,0.373031884431839
4,2,12,16.436962,628.3014,92.2917,853.93634,54.364334,741.1189,0.36177533864974976
4,2,13,778.55383,510.15143,831.55634,684.48645,805.05505,597.319,0.4561707675457001
