start_proc_frame,end_proc_frame,start_orig_frame,end_orig_frame,crowd_count,occupancy,mean_speed,median_speed,speed_std,dir_entropy,mean_pairwise_distance,risk_raw,risk_score,risk_ema,act_p_Normal,act_p_Light_Panic,act_p_Fight,act_p_Violent_Group,act_p_Stampede,act_entropy,act_top_prob,act_top2_gap,act_abnormal_prob,vel_hist_0,vel_hist_1,vel_hist_2,vel_hist_3,vel_hist_4,vel_hist_5,vel_hist_6,vel_hist_7,density_0,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,density_13,density_14,density_15
160,191,,,58,0.51195824,3.4978290102431884,0.0,7.6986487459845225,0.5988330001988803,617.8135375976562,3.913228716114282,0.6707316655706508,0.6716023559441449,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8204393505253104,0.11652340019102196,0.04011461318051576,0.012416427889207259,0.0038204393505253103,0.0019102196752626551,0.0019102196752626551,0.0028653295128939827,0.011764705871706147,0.013574660621199401,0.0,0.0,0.06063348410802399,0.0,0.0371040723646117,0.02533936649290555,0.1384615383362339,0.0814479637271964,0.05972850673327736,0.01900452486967916,0.1864253391978051,0.07963800897770315,0.15022624420794004,0.13665158358674062
176,207,,,61,0.6627043,3.1348721162949755,0.0,8.06191909892897,0.5513437031610784,574.5291137695312,3.7940429332539827,0.6659282157679162,0.6699001138912762,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8493031358885017,0.08623693379790941,0.037456445993031356,0.013066202090592335,0.006097560975609756,0.0017421602787456446,0.0008710801393728223,0.005226480836236934,0.02812241519592852,0.02564102561981718,0.0,0.0,0.04714640194611546,0.0248138957611134,0.02564102561981718,0.00992555830444536,0.12737799824038212,0.07775020671815533,0.06451612897889485,0.02150537632629828,0.14557485513186527,0.0909842844574158,0.1497105044253842,0.1612903224472371
192,223,,,64,0.5740442,2.628740707546668,0.0,7.592561940568849,0.5693273145661288,571.906005859375,3.531976962843672,0.655245550728049,0.665503744942308,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9045031055900621,0.05822981366459627,0.021739130434782608,0.008540372670807454,0.0015527950310559005,0.0015527950310559005,0.0015527950310559005,0.002329192546583851,0.017011834306943908,0.016272189337076783,0.0,0.0,0.06952662716750989,0.08210059165525103,0.022189349096013795,0.008136094668538391,0.12869822475688,0.06582840231817426,0.05103550292083173,0.016272189337076783,0.15532544367209655,0.11538461529927173,0.14053254427475403,0.1116863904499361
208,239,,,66,0.53342474,3.0455260951125736,0.0,7.5639266642016985,0.6481721280430561,473.78106689453125,3.741702714501118,0.6638077899441208,0.6649949584428518,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8874700718276137,0.08060654429369513,0.017557861133280128,0.008778930566640064,0.0007980845969672786,0.0,0.0015961691939345571,0.0031923383878691143,0.0015163002262954509,0.004548900678886352,0.0,0.0,0.10007581493549975,0.11827141765104517,0.02274450339443176,0.027293404073318116,0.0955269142566134,0.06671720995699984,0.047005307015158974,0.02122820316813631,0.2001516298709995,0.12964366934826105,0.1046247156143861,0.06065200905181803
224,255,,,58,0.4988582,3.6059203687046235,0.0,7.062690144710443,0.6580442361738666,590.307861328125,3.896598210892736,0.6700635286670676,0.6665155295101165,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8573943661971831,0.1056338028169014,0.02464788732394366,0.008802816901408451,0.0008802816901408451,0.0008802816901408451,0.0008802816901408451,0.0008802816901408451,0.0,0.0,0.0,0.0,0.11222780560114923,0.08375209373220092,0.03768844217949041,0.024288107182338266,0.05695142373789663,0.09463986591738704,0.027638190931626304,0.03266331655555836,0.2546063649458908,0.1273031824729454,0.09380234498006502,0.054438860925930595
240,271,,,60,0.43823856,3.617800551920359,0.0,6.80612844108028,0.6224896812369876,569.4521484375,3.8415332956723782,0.6678463788743966,0.6669147843194005,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.7900797165633304,0.14968999114260406,0.0354295837023915,0.015943312666076175,0.001771479185119575,0.0044286979627989375,0.001771479185119575,0.0008857395925597874,0.0,0.0,0.0,0.0,0.1320437341193913,0.06391925982849515,0.06644238850593574,0.003364171569920797,0.07148864586081695,0.09419680395778232,0.018502943634564385,0.04289318751649017,0.19512195105540625,0.1261564338720299,0.09924306131266353,0.08662741792546053
256,287,,,54,0.41823703,3.279941394713612,0.0,6.875163602759197,0.6008032629152139,623.9088745117188,3.7037330560484527,0.6622654018333215,0.6655199695735767,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8787610619469026,0.09911504424778761,0.01504424778761062,0.0008849557522123894,0.0035398230088495575,0.0017699115044247787,0.0,0.0008849557522123894,0.0,0.0,0.0,0.0,0.13260135123935696,0.0760135134493129,0.0836148647942442,0.0,0.09628378370246302,0.07854729723095667,0.04391891888182523,0.04560810806958774,0.09712837829634427,0.139358107990407,0.09459459451470051,0.11233108098620685
272,303,,,52,0.40036333,3.5006123798338993,0.0,7.91025706415731,0.6035792086675036,578.993408203125,3.9489310367576587,0.6721636884563988,0.6675130852384233,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9475190839694656,0.03816793893129771,0.007633587786259542,0.003816793893129771,0.0009541984732824427,0.0009541984732824427,0.0,0.0009541984732824427,0.0,0.0,0.0,0.0,0.09636363627603305,0.05272727267933884,0.08363636356033056,0.007272727266115702,0.08272727265206611,0.08909090900991734,0.09727272718429751,0.054545454495867764,0.09454545445950412,0.12818181806528925,0.08090909083553718,0.13272727260661155
288,319,,,49,0.3927804,3.921495289380589,0.0,8.167088647194891,0.6174765330001877,576.98779296875,4.146098247183302,0.6800139790207165,0.6712633533731113,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9277364505844846,0.05526036131774708,0.009564293304994687,0.006376195536663124,0.0,0.0,0.0,0.0010626992561105207,0.0,0.0,0.0,0.0,0.052525252472196714,0.019191919172533416,0.044444444399551065,0.024242424217936945,0.06868686861748802,0.07575757568105296,0.12222222209876543,0.08080808072645648,0.15151515136210592,0.09191919182634425,0.07272727265381083,0.19595959576165697
304,335,,,45,0.39872885,3.2187001289300157,0.0,7.227624228090712,0.6029631937631622,577.3475952148438,3.7302237851211624,0.6633418638545585,0.6688869065175453,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8692307692307693,0.0945054945054945,0.023076923076923078,0.005494505494505495,0.002197802197802198,0.001098901098901099,0.002197802197802198,0.002197802197802198,0.010471204177517063,0.0,0.0,0.0,0.029319371697047777,0.01780104710177901,0.013612565430772184,0.04607329838107508,0.0659685863183575,0.051308900469833614,0.07643979049587457,0.09005235592664675,0.17172774851127984,0.10785340302842576,0.10366492135741893,0.21570680605685152
