frame,proc_frame,track_id,x1,y1,x2,y2,cx,cy,score
2,1,13,123.52926,758.9415,210.64742,1065.0381,167.08833,911.9898,0.45125848054885864
2,1,14,365.94556,715.0385,447.06912,948.0572,406.50732,831.54785,0.4347059726715088
4,2,1,1063.6648,965.6467,1154.6213,1079.4672,1109.1431,1022.55695,0.5936670303344727
4,2,2,635.89923,648.35156,702.3969,876.6135,669.1481,762.48254,0.6781638860702515
4,2,3,1148.8533,931.9156,1248.0917,1079.5255,1198.4724,1005.7206,0.6977493166923523
4,2,4,721.2634,584.2264,788.3394,780.15,754.8014,682.18823,0.485551655292511
4,2,5,564.71796,636.39636,646.37415,890.5404,605.546,763.4684,0.36487534642219543
4,2,6,754.11255,772.71136,828.97406,988.0832,791.54333,880.3973,0.47600027918815613
4,2,7,135.75525,545.7662,204.74641,757.2942,170.25082,651.53015,0.45206546783447266
4,2,8,824.1521,967.8924,893.9905,1079.3041,859.0713,1023.59827,0.50738924741745
4,2,9,249.4375,562.5339,319.83752,697.81714,284.6375,630.17554,0.3570597767829895
4,2,10,255.12944,681.09827,346.38617,924.9242,300.7578,803.0112,0.5592594742774963
4,2,11,433.42923,719.8903,516.18097,1021.3194,474.8051,870.60486,0.5750503540039062
4,2,12,1178.2957,617.1756,1246.2046,823.7625,1212.2501,720.46906,0.5293756723403931
4,2,13,106.72593,773.58203,203.15889,1042.2112,154.94241,907.8966,0.6185132265090942
4,2,14,360.15244,721.3566,445.26395,960.151,402.7082,840.7538,0.4218875467777252
4,2,15,40.232315,508.4624,95.704285,696.63617,67.9683,602.5493,0.47802993655204773
4,2,16,1345.3004,825.8428,1439.1896,941.03754,1392.245,883.4402,0.38553282618522644
4,2,17,95.484985,519.13184,152.26643,701.8918,123.87571,610.51184,0.35495826601982117
6,3,1,1070.9492,976.204,1163.8652,1079.1469,1117.4072,1027.6754,0.693662166595459
6,3,2,636.966,652.06934,701.5249,877.8352,669.2455,764.9523,0.633115291595459
6,3,3,1155.3303,944.79364,1253.3356,1080.0,1204.333,1012.39685,0.7508254051208496
6,3,4,720.7239,579.5455,791.6444,789.93774,756.18414,684.7416,0.366217702627182
6,3,5,567.39514,640.16046,645.2271,887.7825,606.31116,763.97144,0.36748751997947693
6,3,6,754.672,775.141,831.95325,994.13367,793.3126,884.6373,0.5777354836463928
6,3,7,135.75525,545.7662,204.74641,757.2942,170.25082,651.53015,0.45206546783447266
6,3,8,831.08813,984.56165,898.3967,1079.1396,864.74243,1031.8506,0.37221044301986694
6,3,9,249.4375,562.5339,319.83752,697.81714,284.6375,630.17554,0.3570597767829895
6,3,10,247.35545,676.2177,340.99197,919.56494,294.1737,797.89136,0.5472171306610107
6,3,11,426.60995,725.8608,514.0946,1033.8234,470.3523,879.84204,0.5755497813224792
6,3,12,1178.2957,617.1756,1246.2046,823.7625,1212.2501,720.46906,0.5293756723403931
6,3,13,97.417145,787.203,194.22531,1018.1614,145.82123,902.6822,0.5796531438827515
6,3,14,359.79236,732.04407,441.6271,983.0906,400.70972,857.5673,0.45966455340385437
6,3,15,40.232315,508.4624,95.704285,696.63617,67.9683,602.5493,0.47802993655204773
6,3,16,1343.5305,825.7507,1439.1508,941.78314,1391.3406,883.7669,0.38392186164855957
6,3,17,95.484985,519.13184,152.26643,701.8918,123.87571,610.51184,0.35495826601982117
6,3,18,751.7067,949.20447,838.75616,1079.1724,795.23145,1014.1884,0.45729556679725647
6,3,19,864.32385,615.1845,947.7259,853.40216,906.0249,734.29333,0.44253072142601013
8,4,1,1077.4482,990.97186,1164.7363,1079.388,1121.0923,1035.1799,0.6843371987342834
8,4,2,636.3561,661.10114,702.29517,884.1668,669.3256,772.634,0.6177654266357422
8,4,3,1158.2245,961.08167,1259.9696,1079.146,1209.097,1020.11383,0.7145218849182129
8,4,4,719.5186,586.4192,788.95154,798.8087,754.2351,692.61395,0.3572120666503906
8,4,5,564.36273,646.34204,642.22144,888.2809,603.2921,767.31146,0.4755837023258209
8,4,6,754.27466,782.8494,834.7945,1007.343,794.53455,895.0962,0.6065540313720703
8,4,7,129.703,542.6374,200.2747,770.1843,164.98886,656.4109,0.41923004388809204
8,4,8,833.4479,993.3017,904.2426,1079.1456,868.8452,1036.2236,0.3584391176700592
8,4,9,249.4375,562.5339,319.83752,697.81714,284.6375,630.17554,0.3570597767829895
8,4,10,236.81857,669.61,333.53372,946.8675,285.17615,808.2388,0.5858141779899597
8,4,11,425.22888,729.9822,512.56036,1033.4427,468.89462,881.71246,0.5785250663757324
8,4,12,1178.2957,617.1756,1246.2046,823.7625,1212.2501,720.46906,0.5293756723403931
8,4,13,94.063095,798.76013,192.0408,1078.2009,143.05194,938.4805,0.6597604751586914
8,4,14,359.77255,737.7596,437.81854,1002.78687,398.79553,870.2732,0.6108292937278748
8,4,15,40.232315,508.4624,95.704285,696.63617,67.9683,602.5493,0.47802993655204773
8,4,16,1343.4802,825.6186,1439.1187,941.4176,1391.2994,883.51807,0.4075135588645935
8,4,17,95.484985,519.13184,152.26643,701.8918,123.87571,610.51184,0.35495826601982117
8,4,18,753.5117,957.637,839.7722,1079.1935,796.64197,1018.4153,0.39474302530288696
8,4,19,866.8865,624.9431,945.0087,867.621,905.94763,746.28204,0.62834233045578
8,4,20,962.6618,617.0961,1046.2554,873.4216,1004.4586,745.25885,0.4802355170249939
8,4,21,1202.6818,640.06415,1270.7823,840.9732,1236.732,740.5187,0.44060248136520386
10,5,1,1081.7087,1003.1272,1167.6167,1079.4244,1124.6627,1041.2759,0.4955494701862335
10,5,2,635.75397,667.2124,704.3538,900.814,670.0539,784.0132,0.6071353554725647
10,5,3,1167.0029,972.67816,1269.4275,1079.6637,1218.2152,1026.1709,0.545136034488678
10,5,4,718.1278,594.9136,790.6977,810.6288,754.4127,702.7712,0.3893299698829651
10,5,5,566.5532,655.09296,642.64166,900.8284,604.5974,777.9607,0.4658210575580597
10,5,6,750.76117,790.15533,838.93024,1031.8844,794.8457,911.0199,0.5357244610786438
10,5,7,118.051956,542.50793,195.45914,771.4153,156.75555,656.9616,0.4417370557785034
10,5,8,833.4479,993.3017,904.2426,1079.1456,868.8452,1036.2236,0.3584391176700592
10,5,9,249.4375,562.5339,319.83752,697.81714,284.6375,630.17554,0.3570597767829895
10,5,10,229.20802,683.112,324.1728,942.4407,276.6904,812.77637,0.4451137185096741
10,5,11,425.4756,740.85,511.14636,1035.7567,468.31097,888.30334,0.4659675657749176
10,5,12,1178.2957,617.1756,1246.2046,823.7625,1212.2501,720.46906,0.5293756723403931
10,5,13,87.893684,808.28766,185.5182,1079.3726,136.70595,943.8301,0.6837292909622192
10,5,14,356.48553,742.5273,435.3918,1006.39276,395.93866,874.46,0.5829577445983887
10,5,15,40.232315,508.4624,95.704285,696.63617,67.9683,602.5493,0.47802993655204773
10,5,16,1343.4802,825.6186,1439.1187,941.4176,1391.2994,883.51807,0.4075135588645935
10,5,17,95.484985,519.13184,152.26643,701.8918,123.87571,610.51184,0.35495826601982117
10,5,18,753.5117,957.637,839.7722,1079.1935,796.64197,1018.4153,0.39474302530288696
10,5,19,866.8865,624.9431,945.0087,867.621,905.94763,746.28204,0.62834233045578
10,5,20,965.66455,615.12396,1043.6138,878.3543,1004.63916,746.73914,0.4055705964565277
10,5,21,1202.2853,646.0563,1277.8201,856.7824,1240.0527,751.4193,0.5049253106117249
10,5,22,1036.217,589.26953,1107.6084,791.44293,1071.9127,690.3562,0.3828149139881134
12,6,1,1097.4834,1014.1433,1169.8705,1079.3478,1133.677,1046.7456,0.39568936824798584
12,6,2,635.2214,676.8141,704.97375,914.83167,670.09753,795.8229,0.5853321552276611
12,6,3,1172.8351,988.28937,1275.719,1079.4169,1224.2771,1033.8531,0.6091367602348328
12,6,4,718.1278,594.9136,790.6977,810.6288,754.4127,702.7712,0.3893299698829651
12,6,5,562.7447,659.1527,643.4621,906.48157,603.1034,782.81714,0.4894242286682129
12,6,6,748.3756,798.9571,840.81116,1045.966,794.5934,922.46155,0.545088529586792
12,6,7,118.051956,542.50793,195.45914,771.4153,156.75555,656.9616,0.4417370557785034
12,6,8,833.4479,993.3017,904.2426,1079.1456,868.8452,1036.2236,0.3584391176700592
12,6,9,249.4375,562.5339,319.83752,697.81714,284.6375,630.17554,0.3570597767829895
12,6,10,218.26207,703.48956,311.2341,948.5987,264.74808,826.0441,0.6409821510314941
12,6,11,427.7607,743.42834,520.1223,1033.7675,473.94153,888.5979,0.49233391880989075
12,6,12,1178.2957,617.1756,1246.2046,823.7625,1212.2501,720.46906,0.5293756723403931
12,6,13,89.32709,817.7892,176.60675,1079.5216,132.96692,948.6554,0.6387154459953308
12,6,14,349.96143,746.6197,434.77997,1006.14954,392.3707,876.38464,0.5997166037559509
12,6,15,40.232315,508.4624,95.704285,696.63617,67.9683,602.5493,0.47802993655204773
12,6,16,1343.4802,825.6186,1439.1187,941.4176,1391.2994,883.51807,0.4075135588645935
12,6,17,95.484985,519.13184,152.26643,701.8918,123.87571,610.51184,0.35495826601982117
12,6,18,755.0061,991.39764,849.3867,1079.4644,802.1964,1035.431,0.46516504883766174
12,6,19,866.8865,624.9431,945.0087,867.621,905.94763,746.28204,0.62834233045578
12,6,20,965.66455,615.12396,1043.6138,878.3543,1004.63916,746.73914,0.4055705964565277
12,6,21,1215.4348,650.6343,1282.6094,856.0197,1249.0221,753.327,0.5299039483070374
12,6,22,1036.217,589.26953,1107.6084,791.44293,1071.9127,690.3562,0.3828149139881134
14,7,1,1097.4834,1014.1433,1169.8705,1079.3478,1133.677,1046.7456,0.39568936824798584
14,7,2,636.6288,680.7603,704.4819,916.0012,670.5553,798.38074,0.663688063621521
14,7,3,1185.8378,991.33997,1282.4911,1079.2196,1234.1644,1035.2798,0.4690941572189331
14,7,4,716.14996,598.26746,790.3877,817.0537,753.2688,707.6606,0.5106644034385681
14,7,5,557.0926,665.3566,643.9286,925.3734,600.5106,795.365,0.5704965591430664
14,7,6,747.5185,806.0297,842.0634,1066.7395,794.79095,936.38464,0.6021419167518616
14,7,7,113.12246,553.7644,185.86363,773.67487,149.49304,663.7196,0.44001343846321106
14,7,8,833.4479,993.3017,904.2426,1079.1456,868.8452,1036.2236,0.3584391176700592
14,7,9,238.63055,578.1712,306.57944,755.844,272.60498,667.00757,0.3684445321559906
14,7,10,213.19109,730.1529,304.0772,970.94434,258.63416,850.5486,0.38320061564445496
14,7,11,422.48764,751.5093,522.3926,1043.7559,472.44012,897.63257,0.5664350986480713
14,7,12,1178.2957,617.1756,1246.2046,823.7625,1212.2501,720.46906,0.5293756723403931
14,7,13,81.75193,833.7925,170.49979,1079.7126,126.125854,956.75256,0.7109405994415283
14,7,14,342.67773,750.3582,435.05515,1002.1569,388.86646,876.25757,0.6721087694168091
14,7,15,40.232315,508.4624,95.704285,696.63617,67.9683,602.5493,0.47802993655204773
14,7,16,1343.4802,825.6186,1439.1187,941.4176,1391.2994,883.51807,0.4075135588645935
14,7,17,95.484985,519.13184,152.26643,701.8918,123.87571,610.51184,0.35495826601982117
14,7,18,764.25275,1010.88776,853.8569,1079.6451,809.0548,1045.2665,0.37712064385414124
14,7,19,866.8865,624.9431,945.0087,867.621,905.94763,746.28204,0.62834233045578
14,7,20,965.66455,615.12396,1043.6138,878.3543,1004.63916,746.73914,0.4055705964565277
14,7,21,1218.1306,659.873,1287.9827,869.23193,1253.0566,764.5525,0.4975094795227051
14,7,22,1036.217,589.26953,1107.6084,791.44293,1071.9127,690.3562,0.3828149139881134
14,7,23,739.40234,525.16547,807.7983,691.93585,773.60034,608.55066,0.3760323226451874
14,7,24,749.9458,436.05396,794.40765,538.98364,772.17676,487.5188,0.36060962080955505
16,8,1,1097.4834,1014.1433,1169.8705,1079.3478,1133.677,1046.7456,0.39568936824798584
16,8,2,638.8122,681.35767,708.9584,919.741,673.88525,800.5493,0.6761652231216431
16,8,3,1195.3539,998.54895,1289.4165,1079.1434,1242.3853,1038.8462,0.41591763496398926
16,8,4,717.5978,599.91,791.6749,821.1841,754.63635,710.547,0.38821136951446533
16,8,5,560.052,670.6694,646.3977,918.9847,603.22485,794.827,0.6046521067619324
16,8,6,748.9752,814.60065,843.3862,1078.7463,796.1807,946.67346,0.6695298552513123
16,8,7,110.84728,569.0054,180.23041,780.4257,145.53885,674.7156,0.4894476532936096
16,8,8,833.4479,993.3017,904.2426,1079.1456,868.8452,1036.2236,0.3584391176700592
16,8,9,233.49423,584.2151,300.45358,765.579,266.9739,674.89703,0.4924822747707367
16,8,10,201.3345,733.0437,300.71945,989.6046,251.02698,861.32416,0.5854340195655823
16,8,11,420.434,759.24316,526.3254,1043.5442,473.3797,901.3937,0.44638755917549133
16,8,12,1178.2957,617.1756,1246.2046,823.7625,1212.2501,720.46906,0.5293756723403931
16,8,13,76.17606,848.09436,163.07054,1079.1931,119.62331,963.64374,0.7640200257301331
16,8,14,344.905,753.38074,428.3002,1009.47394,386.6026,881.42737,0.6336707472801208
16,8,15,40.232315,508.4624,95.704285,696.63617,67.9683,602.5493,0.47802993655204773
16,8,16,1343.4802,825.6186,1439.1187,941.4176,1391.2994,883.51807,0.4075135588645935
16,8,17,95.484985,519.13184,152.26643,701.8918,123.87571,610.51184,0.35495826601982117
16,8,18,764.25275,1010.88776,853.8569,1079.6451,809.0548,1045.2665,0.37712064385414124
16,8,19,866.8865,624.9431,945.0087,867.621,905.94763,746.28204,0.62834233045578
16,8,20,977.5449,621.8208,1062.1115,889.9027,1019.8282,755.86176,0.49352625012397766
16,8,21,1218.1306,659.873,1287.9827,869.23193,1253.0566,764.5525,0.4975094795227051
16,8,22,1036.217,589.26953,1107.6084,791.44293,1071.9127,690.3562,0.3828149139881134
16,8,23,739.40234,525.16547,807.7983,691.93585,773.60034,608.55066,0.3760323226451874
16,8,24,749.9458,436.05396,794.40765,538.98364,772.17676,487.5188,0.36060962080955505
16,8,25,699.0037,433.75113,748.5167,583.5651,723.76025,508.65814,0.3720552325248718
18,9,1,1097.4834,1014.1433,1169.8705,1079.3478,1133.677,1046.7456,0.39568936824798584
18,9,2,636.5487,684.2385,710.2589,925.2335,673.4038,804.736,0.7128544449806213
18,9,3,1206.4036,1007.6012,1293.7709,1079.203,1250.0872,1043.4021,0.38901516795158386
18,9,4,717.3158,612.7465,791.33826,828.25494,754.327,720.50073,0.36559468507766724
18,9,5,560.06287,675.354,647.6788,936.3136,603.87085,805.8338,0.5885001420974731
18,9,6,748.4107,820.68884,847.627,1078.2643,798.01886,949.47656,0.5097448229789734
18,9,7,106.8065,572.66833,175.31445,787.3266,141.06049,679.99744,0.5249078273773193
18,9,8,833.4479,993.3017,904.2426,1079.1456,868.8452,1036.2236,0.3584391176700592
18,9,9,234.82553,586.2326,297.5695,774.398,266.1975,680.3153,0.3557039797306061
18,9,10,191.31566,721.19507,297.59,1007.1174,244.45282,864.15625,0.5381604433059692
18,9,11,419.3732,763.994,525.41956,1051.4949,472.39636,907.74445,0.49947258830070496
18,9,12,1178.2957,617.1756,1246.2046,823.7625,1212.2501,720.46906,0.5293756723403931
18,9,13,64.58828,868.9882,153.69171,1079.1082,109.14,974.0482,0.751085638999939
18,9,14,339.42358,763.7616,427.96765,1028.9127,383.69562,896.33716,0.7183127999305725
18,9,15,40.232315,508.4624,95.704285,696.63617,67.9683,602.5493,0.47802993655204773
18,9,16,1343.4802,825.6186,1439.1187,941.4176,1391.2994,883.51807,0.4075135588645935
18,9,17,95.484985,519.13184,152.26643,701.8918,123.87571,610.51184,0.35495826601982117
18,9,18,764.25275,1010.88776,853.8569,1079.6451,809.0548,1045.2665,0.37712064385414124
18,9,19,866.8865,624.9431,945.0087,867.621,905.94763,746.28204,0.62834233045578
18,9,20,977.5449,621.8208,1062.1115,889.9027,1019.8282,755.86176,0.49352625012397766
18,9,21,1218.1306,659.873,1287.9827,869.23193,1253.0566,764.5525,0.4975094795227051
18,9,22,1036.217,589.26953,1107.6084,791.44293,1071.9127,690.3562,0.3828149139881134
18,9,23,739.40234,525.16547,807.7983,691.93585,773.60034,608.55066,0.3760323226451874
18,9,24,749.9458,436.05396,794.40765,538.98364,772.17676,487.5188,0.36060962080955505
18,9,25,699.0037,433.75113,748.5167,583.5651,723.76025,508.65814,0.3720552325248718
20,10,1,1097.4834,1014.1433,1169.8705,1079.3478,1133.677,1046.7456,0.39568936824798584
20,10,2,639.7168,686.9755,710.643,925.51996,675.17993,806.24774,0.7112706303596497
20,10,3,1206.4036,1007.6012,1293.7709,1079.203,1250.0872,1043.4021,0.38901516795158386
20,10,4,717.3158,612.7465,791.33826,828.25494,754.327,720.50073,0.36559468507766724
20,10,5,565.1664,678.40643,648.5507,931.2427,606.8585,804.8246,0.5026239156723022
20,10,6,741.1058,829.7294,844.74646,1079.7441,792.92615,954.73676,0.5815500617027283
20,10,7,105.62376,577.61084,172.87305,797.2676,139.2484,687.4392,0.4526238441467285
20,10,8,833.4479,993.3017,904.2426,1079.1456,868.8452,1036.2236,0.3584391176700592
20,10,9,234.82553,586.2326,297.5695,774.398,266.1975,680.3153,0.3557039797306061
20,10,10,187.92711,720.61383,295.09805,1015.9816,241.51257,868.2977,0.590514063835144
20,10,11,420.76706,772.7534,526.1455,1072.5563,473.4563,922.65485,0.37067854404449463
20,10,12,1178.2957,617.1756,1246.2046,823.7625,1212.2501,720.46906,0.5293756723403931
20,10,13,51.998074,880.5694,143.19041,1079.7625,97.594246,980.1659,0.692482054233551
20,10,14,337.19235,775.8004,428.50455,1046.8682,382.84845,911.3343,0.6544780731201172
20,10,15,40.232315,508.4624,95.704285,696.63617,67.9683,602.5493,0.47802993655204773
20,10,16,1343.4802,825.6186,1439.1187,941.4176,1391.2994,883.51807,0.4075135588645935
20,10,17,95.484985,519.13184,152.26643,701.8918,123.87571,610.51184,0.35495826601982117
20,10,18,764.25275,1010.88776,853.8569,1079.6451,809.0548,1045.2665,0.37712064385414124
20,10,19,873.4637,645.05914,958.4055,904.21375,915.9346,774.6365,0.35903188586235046
20,10,20,977.5449,621.8208,1062.1115,889.9027,1019.8282,755.86176,0.49352625012397766
20,10,21,1235.0458,688.9022,1303.3055,877.2,1269.1757,783.05115,0.3720911145210266
20,10,22,1036.217,589.26953,1107.6084,791.44293,1071.9127,690.3562,0.3828149139881134
20,10,23,739.40234,525.16547,807.7983,691.93585,773.60034,608.55066,0.3760323226451874
20,10,24,749.9458,436.05396,794.40765,538.98364,772.17676,487.5188,0.36060962080955505
20,10,25,699.0037,433.75113,748.5167,583.5651,723.76025,508.65814,0.3720552325248718
22,11,1,1097.4834,1014.1433,1169.8705,1079.3478,1133.677,1046.7456,0.39568936824798584
22,11,2,639.1292,694.55396,710.42395,929.86633,674.7766,812.21014,0.6353294849395752
22,11,3,1206.4036,1007.6012,1293.7709,1079.203,1250.0872,1043.4021,0.38901516795158386
22,11,4,717.3158,612.7465,791.33826,828.25494,754.327,720.50073,0.36559468507766724
22,11,5,565.1664,678.40643,648.5507,931.2427,606.8585,804.8246,0.5026239156723022
22,11,6,744.7225,836.52527,844.8409,1079.02,794.7817,957.77264,0.6516443490982056
22,11,7,102.48843,586.26575,168.28944,803.22253,135.38893,694.74414,0.3675141930580139
22,11,8,833.4479,993.3017,904.2426,1079.1456,868.8452,1036.2236,0.3584391176700592
22,11,9,234.82553,586.2326,297.5695,774.398,266.1975,680.3153,0.3557039797306061
22,11,10,187.6785,723.5489,292.20267,1017.73773,239.94058,870.6433,0.6374825835227966
22,11,11,420.76706,772.7534,526.1455,1072.5563,473.4563,922.65485,0.37067854404449463
22,11,12,1178.2957,617.1756,1246.2046,823.7625,1212.2501,720.46906,0.5293756723403931
22,11,13,40.0267,894.2177,132.02945,1078.9321,86.028076,986.57495,0.6846814155578613
22,11,14,336.3285,781.2062,433.2538,1061.0853,384.79114,921.14575,0.6273033022880554
22,11,15,40.232315,508.4624,95.704285,696.63617,67.9683,602.5493,0.47802993655204773
22,11,16,1343.4802,825.6186,1439.1187,941.4176,1391.2994,883.51807,0.4075135588645935
22,11,17,95.484985,519.13184,152.26643,701.8918,123.87571,610.51184,0.35495826601982117
22,11,18,764.25275,1010.88776,853.8569,1079.6451,809.0548,1045.2665,0.37712064385414124
22,11,19,873.4637,645.05914,958.4055,904.21375,915.9346,774.6365,0.35903188586235046
22,11,20,977.5449,621.8208,1062.1115,889.9027,1019.8282,755.86176,0.49352625012397766
22,11,21,1238.3966,690.40674,1312.4615,911.6996,1275.4291,801.05316,0.48375681042671204
22,11,22,1036.217,589.26953,1107.6084,791.44293,1071.9127,690.3562,0.3828149139881134
22,11,23,738.56055,535.02594,807.4204,715.4978,772.9905,625.26184,0.44663798809051514
22,11,24,749.9458,436.05396,794.40765,538.98364,772.17676,487.5188,0.36060962080955505
22,11,25,699.0037,433.75113,748.5167,583.5651,723.76025,508.65814,0.3720552325248718
24,12,1,1097.4834,1014.1433,1169.8705,1079.3478,1133.677,1046.7456,0.39568936824798584
24,12,2,640.7725,702.65967,709.1098,943.33136,674.94116,822.9955,0.6459294557571411
24,12,3,1206.4036,1007.6012,1293.7709,1079.203,1250.0872,1043.4021,0.38901516795158386
24,12,4,720.62054,638.96045,782.3441,847.4717,751.4823,743.21606,0.41915565729141235
24,12,5,565.8244,690.9517,649.03674,957.43475,607.43054,824.19324,0.5802264213562012
24,12,6,750.7677,846.7329,841.4118,1078.6952,796.0897,962.71405,0.6406739354133606
24,12,7,101.73402,588.1045,165.84387,805.66486,133.78894,696.88464,0.35064759850502014
24,12,8,833.4479,993.3017,904.2426,1079.1456,868.8452,1036.2236,0.3584391176700592
24,12,9,225.961,595.0464,291.62646,788.4706,258.79373,691.7585,0.3805831968784332
24,12,10,187.93277,727.67255,291.26758,1016.10077,239.60017,871.88666,0.6109698414802551
24,12,11,420.76706,772.7534,526.1455,1072.5563,473.4563,922.65485,0.37067854404449463
24,12,12,1178.2957,617.1756,1246.2046,823.7625,1212.2501,720.46906,0.5293756723403931
24,12,13,29.858479,906.9576,120.96981,1079.4069,75.41415,993.18225,0.6726995706558228
24,12,14,335.03738,789.6193,438.671,1065.1694,386.8542,927.3944,0.7270383238792419
24,12,15,40.232315,508.4624,95.704285,696.63617,67.9683,602.5493,0.47802993655204773
24,12,16,1343.4802,825.6186,1439.1187,941.4176,1391.2994,883.51807,0.4075135588645935
24,12,17,95.484985,519.13184,152.26643,701.8918,123.87571,610.51184,0.35495826601982117
24,12,18,764.25275,1010.88776,853.8569,1079.6451,809.0548,1045.2665,0.37712064385414124
24,12,19,873.4637,645.05914,958.4055,904.21375,915.9346,774.6365,0.35903188586235046
24,12,20,977.5449,621.8208,1062.1115,889.9027,1019.8282,755.86176,0.49352625012397766
24,12,21,1251.792,703.9384,1314.5078,893.9909,1283.1499,798.96466,0.41772764921188354
24,12,22,1036.217,589.26953,1107.6084,791.44293,1071.9127,690.3562,0.3828149139881134
24,12,23,737.2703,543.072,806.9099,721.865,772.0901,632.4685,0.5266394019126892
24,12,24,749.9458,436.05396,794.40765,538.98364,772.17676,487.5188,0.36060962080955505
24,12,25,699.0037,433.75113,748.5167,583.5651,723.76025,508.65814,0.3720552325248718
26,13,1,1097.4834,1014.1433,1169.8705,1079.3478,1133.677,1046.7456,0.39568936824798584
26,13,2,641.102,711.35364,707.6472,957.3022,674.37463,834.3279,0.5813277959823608
26,13,3,1206.4036,1007.6012,1293.7709,1079.203,1250.0872,1043.4021,0.38901516795158386
26,13,4,720.8684,641.695,782.77057,851.21234,751.81946,746.4537,0.35306891798973083
26,13,5,562.9571,694.59753,648.6764,980.7684,605.8168,837.683,0.5235447883605957
26,13,6,755.87463,858.55475,839.42944,1079.4143,797.65204,968.9845,0.7062942981719971
26,13,7,101.73402,588.1045,165.84387,805.66486,133.78894,696.88464,0.35064759850502014
26,13,8,833.4479,993.3017,904.2426,1079.1456,868.8452,1036.2236,0.3584391176700592
26,13,9,225.961,595.0464,291.62646,788.4706,258.79373,691.7585,0.3805831968784332
26,13,10,190.25021,731.9517,290.21704,1020.4932,240.23363,876.2225,0.619186282157898
26,13,11,420.76706,772.7534,526.1455,1072.5563,473.4563,922.65485,0.37067854404449463
26,13,12,1178.2957,617.1756,1246.2046,823.7625,1212.2501,720.46906,0.5293756723403931
26,13,13,15.511236,929.2355,114.278366,1079.4728,64.8948,1004.3541,0.6391144394874573
26,13,14,330.4723,787.43207,436.19183,1066.2656,383.33206,926.8489,0.7019938230514526
26,13,15,40.232315,508.4624,95.704285,696.63617,67.9683,602.5493,0.47802993655204773
26,13,16,1343.4802,825.6186,1439.1187,941.4176,1391.2994,883.51807,0.4075135588645935
26,13,17,95.484985,519.13184,152.26643,701.8918,123.87571,610.51184,0.35495826601982117
26,13,18,764.25275,1010.88776,853.8569,1079.6451,809.0548,1045.2665,0.37712064385414124
26,13,19,873.4637,645.05914,958.4055,904.21375,915.9346,774.6365,0.35903188586235046
26,13,20,994.88794,642.0533,1082.3163,944.98785,1038.602,793.52057,0.36773642897605896
26,13,21,1258.6062,709.0444,1324.5844,922.965,1291.5952,816.0047,0.37711113691329956
26,13,22,1036.217,589.26953,1107.6084,791.44293,1071.9127,690.3562,0.3828149139881134
26,13,23,738.9611,547.27344,808.0871,724.22833,773.5241,635.75085,0.4483644366264343
26,13,24,749.9458,436.05396,794.40765,538.98364,772.17676,487.5188,0.36060962080955505
26,13,25,699.0037,433.75113,748.5167,583.5651,723.76025,508.65814,0.3720552325248718
28,14,1,1097.4834,1014.1433,1169.8705,1079.3478,1133.677,1046.7456,0.39568936824798584
28,14,2,635.76697,715.6962,708.10266,963.00397,671.9348,839.3501,0.652911901473999
28,14,3,1206.4036,1007.6012,1293.7709,1079.203,1250.0872,1043.4021,0.38901516795158386
28,14,4,720.8684,641.695,782.77057,851.21234,751.81946,746.4537,0.35306891798973083
28,14,5,559.15607,704.2552,647.3237,987.8394,603.23987,846.0473,0.5768335461616516
