start_proc_frame,end_proc_frame,start_orig_frame,end_orig_frame,crowd_count,occupancy,mean_speed,median_speed,speed_std,dir_entropy,mean_pairwise_distance,risk_raw,risk_score,risk_ema,act_p_Normal,act_p_Light_Panic,act_p_Fight,act_p_Violent_Group,act_p_Stampede,act_entropy,act_top_prob,act_top2_gap,act_abnormal_prob,vel_hist_0,vel_hist_1,vel_hist_2,vel_hist_3,vel_hist_4,vel_hist_5,vel_hist_6,vel_hist_7,density_0,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,density_13,density_14,density_15
0,31,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,47,,,10,0.7854381799697876,3.5249641493566117,1.5900462785628082,3.862999305638943,0.6748695265737605,321.43878173828125,3.3943572715327424,0.649571419007596,0.5448714257022788,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999750000012,0.2499999875000006,0.1999999900000005,0.29999998500000075,0.1999999900000005,0.0,0.0,0.0
32,63,,,12,0.8782778382301331,3.95393526161051,1.3283647129989815,7.417636260089995,0.9568569178611792,296.26092529296875,4.268333694374411,0.684830478126947,0.5868591414296792,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8522727272727273,0.03409090909090909,0.022727272727272728,0.028409090909090908,0.022727272727272728,0.017045454545454544,0.011363636363636364,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17021276505205976,0.20212765849932096,0.2127659563150747,0.28723404102535083,0.12765957378904483,0.0,0.0,0.0
48,79,,,13,0.9338676333427429,3.0532902910763267,0.9250906005835146,6.883843394889259,0.9682442677230562,318.11248779296875,3.834839186297753,0.6675763349828283,0.611074299495624,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9159663865546218,0.03081232492997199,0.025210084033613446,0.011204481792717087,0.014005602240896359,0.0,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17027026981008037,0.16756756711468226,0.22702702641344047,0.2864864857121987,0.14054054016070125,0.0,0.0,0.008108108086194303
64,95,,,15,0.9374365210533142,2.005621845147836,0.4917115832140774,5.336008466444089,0.9680244912587765,347.5597839355469,3.1834647027810137,0.6407939474741248,0.6199901938891742,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9548872180451128,0.02506265664160401,0.005012531328320802,0.005012531328320802,0.007518796992481203,0.0,0.0,0.002506265664160401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15458937160727204,0.13285024122499942,0.21980676275408995,0.2922705306949987,0.15458937160727204,0.0,0.0,0.04589371969590889
80,111,,,14,0.87150639295578,1.4128706914160727,0.4185675327129617,3.600006149661839,0.9532466252541851,330.26934814453125,2.677097174168216,0.6193393243426945,0.6197949330252303,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9405684754521964,0.03617571059431524,0.007751937984496124,0.00516795865633075,0.002583979328165375,0.002583979328165375,0.002583979328165375,0.002583979328165375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1521197003687788,0.14463840362933067,0.18703241848620344,0.31670822863663783,0.12718204457061835,0.0,0.0,0.07231920181466533
96,127,,,13,0.74127596616745,1.393195413553705,0.5712688752218573,2.4379248310459976,0.9419407663811765,317.5662536621094,2.4881313499070874,0.6112067376074114,0.6172184743998845,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8328358208955224,0.1044776119402985,0.041791044776119404,0.0029850746268656717,0.005970149253731343,0.0029850746268656717,0.005970149253731343,0.0029850746268656717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15229885013707228,0.18390804544854011,0.18390804544854011,0.36781609089708023,0.07471264346346941,0.0,0.0,0.037356321731734705
112,143,,,14,0.8158513307571411,2.474758603132647,1.0271191497650476,4.624539496249655,0.9606930730853322,278.4633483886719,3.2600002095417064,0.643990672470985,0.6252501338212146,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8871473354231975,0.05956112852664577,0.034482758620689655,0.009404388714733543,0.0,0.003134796238244514,0.0,0.006269592476489028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126126125747369,0.2372372365248131,0.23423423353082812,0.3393393383203023,0.033033032933834736,0.0,0.03003002993984976,0.0
128,159,,,15,0.8339163064956665,2.5322474087813904,0.6169021918778461,6.0291535206227636,0.9614586876052263,276.0938415527344,3.4941472041691064,0.653690132746706,0.633782133498862,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8933333333333333,0.058666666666666666,0.021333333333333333,0.005333333333333333,0.005333333333333333,0.0026666666666666666,0.008,0.005333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17435897391190006,0.23333333273504273,0.266666665982906,0.2487179480802104,0.010256410230111769,0.0,0.0666666664957265,0.0
144,175,,,17,0.8206291794776917,2.8804505391292876,0.23753295719962042,8.41243629056215,0.9544616610150185,261.5808410644531,3.986722655845049,0.6736760295400267,0.6457503023112114,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9284064665127021,0.03002309468822171,0.0023094688221709007,0.0023094688221709007,0.006928406466512702,0.009237875288683603,0.013856812933025405,0.006928406466512702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23111111059753087,0.19111111068641976,0.2911111104641975,0.21555555507654323,0.0,0.0,0.07111111095308642,0.0
160,191,,,23,1.0042247772216797,4.331091378224518,0.0,11.249901655452408,0.9364024846407951,292.20428466796875,4.981763290392146,0.7121348490728346,0.6656656663396984,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8977035490605428,0.04384133611691023,0.031315240083507306,0.014613778705636743,0.008350730688935281,0.0,0.0020876826722338203,0.0020876826722338203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26095617477897176,0.155378485746258,0.2470119516991794,0.24103585609355407,0.0019920318685417693,0.0019920318685417693,0.05577689231916954,0.035856573633751845
176,207,,,34,1.7751718759536743,4.211294549393665,0.0,10.823487660382483,0.9525425893856375,321.47930908203125,4.879566522446221,0.7083107554970428,0.6784591930869016,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8691588785046729,0.0778816199376947,0.03271028037383177,0.014018691588785047,0.001557632398753894,0.0,0.001557632398753894,0.003115264797507788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2470414197528973,0.10355029570480725,0.13017751460032911,0.26775147889385875,0.0414201182819229,0.06656804723880466,0.04733727803648332,0.09615384601160673
192,223,,,40,1.9993870258331299,4.074877977128614,0.0,10.746177315556062,0.9081015224564974,313.4627685546875,4.786738701658754,0.7048114733126798,0.686364877154635,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8638083228247163,0.06935687263556116,0.03530895334174023,0.025220680958385876,0.0012610340479192938,0.0025220680958385876,0.0,0.0025220680958385876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18847538992980145,0.08283313315386179,0.07322929162877637,0.24969987965222104,0.0876350539164045,0.12484993982611052,0.05882352934114823,0.13445378135119593
208,239,,,42,1.8353636264801025,3.142799881505384,0.0,9.306611285101209,0.9229198894891527,309.5030822753906,4.206863579060826,0.6824132247965202,0.6851793814472006,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8928164196123147,0.055872291904218926,0.027366020524515394,0.018244013683010263,0.002280501710376283,0.002280501710376283,0.0,0.0011402508551881414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12404787799341907,0.047878128348337184,0.08269858532894604,0.23177366677717773,0.11860718159019894,0.18498367770948457,0.057671381874133426,0.15233949929016377
224,255,,,47,1.224610686302185,1.9120107433538955,0.0,6.341089021682755,0.9357699526431579,269.340576171875,3.2774296221798664,0.6447168829774028,0.6730406319062612,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9027777777777778,0.03205128205128205,0.02564102564102564,0.017094017094017096,0.011752136752136752,0.004273504273504274,0.005341880341880342,0.0010683760683760685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06815869779434518,0.009155645972374725,0.09359104771760829,0.21057985736461865,0.1302136316071072,0.22380467932471548,0.0732451677789978,0.19125127142293868
240,271,,,48,0.5083550810813904,1.089356839625891,0.0,4.774637457621092,0.8956634120205723,247.72291564941406,2.6893364017058636,0.6198638207177735,0.6570875885497148,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9418886198547215,0.010895883777239709,0.020581113801452784,0.009685230024213076,0.004842615012106538,0.00847457627118644,0.0012106537530266344,0.002421307506053269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02288329516832575,0.0,0.04805491985348408,0.2299771164416738,0.11327231108321247,0.15217391286936624,0.09725400446538443,0.3363844389743885
256,287,,,40,0.507847011089325,0.8126190448431805,0.0,4.2497355893483,0.8830207372380621,194.33921813964844,2.492320398682354,0.6113877143581505,0.6433776262922455,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.958904109589041,0.0091324200913242,0.0091324200913242,0.0060882800608828,0.0076103500761035,0.0060882800608828,0.0015220700152207,0.0015220700152207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014347202274968146,0.0,0.0,0.002869440454993629,0.29555236686434383,0.07173601137484073,0.03299856523242674,0.09612625524228657,0.4992826391688915
272,303,,,37,0.5072293281555176,0.5633399253842972,0.0,3.302448196126339,0.8252646942011689,180.8310546875,2.215862016093371,0.5993803751686109,0.630178450955155,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.966044142614601,0.0050933786078098476,0.011884550084889643,0.003395585738539898,0.003395585738539898,0.006791171477079796,0.001697792869269949,0.001697792869269949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14057507964764365,0.0,0.0,0.0,0.2779552711214772,0.030351437651195787,0.014376996782145372,0.10702875382263777,0.4297124593774561
288,319,,,37,0.27292048931121826,0.6515185273883132,0.0,3.4230332990065038,0.9511574962018385,181.9461212158203,2.027058137248287,0.5911100171292414,0.6184579208073808,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9565217391304348,0.010869565217391304,0.015527950310559006,0.006211180124223602,0.006211180124223602,0.0015527950310559005,0.0,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30543318604194836,0.0,0.0,0.0,0.2217327456362221,0.03964757703429137,0.08370044040572623,0.15124816424192633,0.19823788517145685
304,335,,,31,0.25652480125427246,0.7594355673807971,0.0,3.240455203448769,0.9801754832557935,207.9630584716797,2.019259811239224,0.5907672733967082,0.610150726584179,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9345637583892618,0.02348993288590604,0.020134228187919462,0.006711409395973154,0.006711409395973154,0.0050335570469798654,0.0016778523489932886,0.0016778523489932886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2966507172302221,0.0,0.0,0.0,0.24720893102518512,0.0893141944349056,0.14673046228591632,0.167464114565448,0.05263157886342651
320,351,,,31,0.20427219569683075,0.661790046496595,0.0,2.678457271882411,0.9025252690892439,277.56439208984375,1.7186802780957409,0.5774922721356889,0.600353190249632,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9315403422982885,0.03667481662591687,0.022004889975550123,0.007334963325183374,0.0,0.0,0.0,0.0024449877750611247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29772727205061983,0.0,0.0,0.0,0.3159090901911157,0.08636363616735537,0.21136363588326446,0.08863636343491736,0.0
336,367,,,30,0.23005665838718414,1.003617914981207,0.0,3.3923911875926187,0.9073672564398689,299.1991882324219,2.0298678772558048,0.5912334861526661,0.5976172790205422,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9019607843137255,0.051470588235294115,0.02696078431372549,0.012254901960784314,0.0,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23972602684994057,0.0,0.0,0.0,0.2625570770261254,0.09817351575759471,0.378995432924668,0.0,0.020547945158566335
352,383,,,22,0.1726456880569458,0.8494968232561428,0.0,3.222234391138252,0.9424799673674884,312.0453796386719,1.82023610772679,0.5819909998262485,0.5929293952622541,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9284294234592445,0.03578528827037773,0.015904572564612324,0.009940357852882704,0.0019880715705765406,0.003976143141153081,0.0019880715705765406,0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09142857125442178,0.0,0.0,0.0,0.2780952375655329,0.16190476159637188,0.40952380874376415,0.0,0.05904761893514739
